game_id,season,type,date_time,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz
2011020569,20112012,R,02-01-12,2012-01-02T20:00:00Z,3,4,3,2,away win REG,right,Citizens Bank Park,/api/v1/venues/null,America/New_York,-4,EDT
2010021131,20102011,R,27-03-11,2011-03-27T23:00:00Z,6,4,2,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020959,20102011,R,04-03-11,2011-03-04T00:00:00Z,10,4,3,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021192,20112012,R,03-04-12,2012-04-03T23:00:00Z,3,4,5,3,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020587,20112012,R,06-01-12,2012-01-06T00:00:00Z,16,4,4,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020189,20112012,R,05-11-11,2011-11-05T23:00:00Z,29,4,2,9,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020787,20112012,R,08-02-12,2012-02-08T00:00:00Z,2,4,1,0,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020895,20102011,R,23-02-11,2011-02-23T00:00:00Z,27,4,3,2,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020952,20112012,R,02-03-12,2012-03-02T00:00:00Z,2,4,3,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020735,20102011,R,26-01-11,2011-01-26T00:30:00Z,8,4,2,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020081,20112012,R,20-10-11,2011-10-20T23:00:00Z,15,4,5,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020773,20102011,R,04-02-11,2011-02-04T00:00:00Z,18,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020406,20102011,R,09-12-10,2010-12-09T00:00:00Z,28,4,5,4,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020447,20102011,R,15-12-10,2010-12-15T00:00:00Z,5,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010021218,20102011,R,09-04-11,2011-04-09T23:00:00Z,2,4,4,7,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020323,20102011,R,26-11-10,2010-11-26T18:00:00Z,20,4,3,2,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020466,20112012,R,17-12-11,2011-12-17T18:00:00Z,6,4,6,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020673,20112012,R,18-01-12,2012-01-18T00:00:00Z,30,4,1,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020688,20112012,R,20-01-12,2012-01-20T00:00:00Z,2,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020865,20112012,R,18-02-12,2012-02-18T18:00:00Z,5,4,6,4,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020738,20112012,R,01-02-12,2012-02-01T00:00:00Z,52,4,2,1,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020110,20112012,R,24-10-11,2011-10-24T23:00:00Z,10,4,2,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020271,20102011,R,19-11-10,2010-11-19T00:00:00Z,14,4,8,7,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020173,20102011,R,04-11-10,2010-11-04T23:00:00Z,3,4,1,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021170,20112012,R,31-03-12,2012-03-31T17:00:00Z,9,4,4,3,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020301,20102011,R,23-11-10,2010-11-23T00:00:00Z,8,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020042,20102011,R,14-10-10,2010-10-14T23:00:00Z,14,4,3,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020262,20112012,R,18-11-11,2011-11-18T00:00:00Z,27,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020819,20112012,R,11-02-12,2012-02-11T18:00:00Z,3,4,5,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020146,20102011,R,30-10-10,2010-10-30T23:00:00Z,2,4,1,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020852,20112012,R,17-02-12,2012-02-17T00:00:00Z,7,4,2,7,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010021105,20102011,R,24-03-11,2011-03-24T23:00:00Z,5,4,2,1,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020713,20112012,R,22-01-12,2012-01-22T20:00:00Z,6,4,6,5,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2018021067,20182019,R,11-03-19,2019-03-11T23:00:00Z,9,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-4,EDT
2018021085,20182019,R,14-03-19,2019-03-14T23:00:00Z,15,4,5,2,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-4,EDT
2018021125,20182019,R,19-03-19,2019-03-19T23:00:00Z,8,4,3,1,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-4,EDT
2018021151,20182019,R,23-03-19,2019-03-23T17:00:00Z,2,4,4,2,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-4,EDT
2018021185,20182019,R,27-03-19,2019-03-27T23:00:00Z,10,4,4,5,home win SO,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-4,EDT
2018021215,20182019,R,31-03-19,2019-03-31T16:30:00Z,3,4,3,0,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-4,EDT
2018021263,20182019,R,06-04-19,2019-04-06T23:00:00Z,12,4,4,3,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-4,EDT
