DIST,DC_KEY,CODE,DATE_,TIME,RACE,SEX,LATINO,AGE,WOUND,INSIDE,OUTSIDE,FATAL,OFFICER_INVOLVED,OFFENDER_INJURED,OFFENDER_DECEASED,LOCATION,SHAPE,Police Districts
24,201524074484,0000,08/07/2015 12:00:00 AM,16:22 pm,B,M,0,22,back,0,-1,0,N,N,N,3000 Block of B St.,POINT (-75.12599 39.995583),17
24,201524074484,0000,08/07/2015 12:00:00 AM,16:22 pm,B,M,0,25,multi,0,-1,0,N,N,N,3000 Block of B St.,POINT (-75.12599 39.995583),17
24,201524074484,0111,08/07/2015 12:00:00 AM,16:22 pm,B,M,-1,22,head,0,-1,-1,N,N,N,3000 Block of B St.,POINT (-75.12599 39.995583),17
24,201524075449,0411,08/09/2015 12:00:00 AM,23:42 pm,B,M,0,36,back,0,-1,0,N,N,N,3200 Block of Kensington Ave.,POINT (-75.11337 39.996571),17
24,201524075790,0411,08/11/2015 12:00:00 AM,01:20 am,B,M,0,17,leg,0,-1,0,N,N,N,2700 Block of A St.,POINT (-75.129028 39.990672),17
24,201524076706,0411,08/13/2015 12:00:00 AM,15:17 pm,B,M,0,28,multi,0,-1,0,N,N,N,2800 Block of D St.,POINT (-75.122612 39.991465),17
24,201524077291,0411,08/14/2015 12:00:00 AM,08:24 pm,W,M,-1,29,back,0,-1,0,N,N,N,2900 Block of D St.,POINT (-75.121883 39.994382),17
24,201524077573,0411,08/15/2015 12:00:00 AM,01:27 pm,B,M,0,22,leg,0,-1,0,N,N,N,500 Block of E. Cambria St.,POINT (-75.121649 39.99282),17
24,201524078415,0411,08/18/2015 12:00:00 AM,12:16 am,B,M,0,22,multi,0,-1,0,N,N,N,2900 Block of Tulip St.,POINT (-75.114391 39.986015),17
24,201524080534,0411,08/23/2015 12:00:00 AM,11:13 am,W,M,-1,24,leg,0,-1,0,N,N,N,2800 Block of Boudinot St.,POINT (-75.123328 39.99231),17
24,201524079224,0411,08/20/2015 12:00:00 AM,01:13 am,B,M,0,20,multi,0,-1,0,N,N,N,1100 Block of Luzerne St.,POINT (-75.105476 40.008005),17
24,201524080706,0111,08/23/2015 12:00:00 AM,20:58 pm,B,M,-1,22,multi,0,-1,-1,N,N,N,3300 Block of H St.,POINT (-75.112792 39.998978),17
24,201524080782,0111,08/24/2015 12:00:00 AM,09:00 am,W,M,-1,36,head,0,-1,-1,N,N,N,3200 Block of Kensington Ave.,POINT (-75.111143 39.997773),17
22,201522004401,0350,01/16/2015 12:00:00 AM,08:09 am,B,M,0,44,legs,-1,0,0,N,N,N,2900 Block of N. Nicholas St.,POINT (-75.182233 39.981283),16
22,201522004725,0300,01/17/2015 12:00:00 AM,03:16 am,B,M,0,19,side,0,-1,0,N,N,N,2300 Block of Van Pelt St.,POINT (-75.167613 39.990257),16
22,201522005291,0411,01/19/2015 12:00:00 AM,12:14 pm,B,M,0,46,multi,0,-1,0,N,N,N,2500 Block of N. 19th St.,POINT (-75.163233 39.991941),16
22,201522005394,0000,01/19/2015 12:00:00 AM,19:57 pm,B,F,0,35,back,0,-1,0,N,N,N,1700 Block of N. 31st St.,POINT (-75.184881 39.983132),16
22,201522005394,0000,01/19/2015 12:00:00 AM,19:57 pm,B,M,0,51,multi,0,-1,0,N,N,N,1700 Block of N. 31st St.,POINT (-75.184881 39.983132),16
22,201522005394,0111,01/19/2015 12:00:00 AM,19:57 pm,B,M,0,39,head,0,-1,-1,N,N,N,1700 Block of N. 31st St.,POINT (-75.184881 39.983132),16
22,201522005842,0300,01/21/2015 12:00:00 AM,02:55 am,B,M,0,24,leg,0,-1,0,N,N,N,2900 Block of W. Cumberland St.,POINT (-75.179276 39.993934),16
22,201522101540,0000,11/10/2015 12:00:00 AM,15:36 pm,B,M,0,25,foot,0,-1,0,N,N,N,2100 Block of W. Dauphin St.,POINT (-75.1683 39.989531),16
22,201522101540,0111,11/10/2015 12:00:00 AM,15:36 pm,B,M,0,41,head-m,0,-1,-1,N,N,N,2100 Block of W. Dauphin St.,POINT (-75.1683 39.989531),16
22,201522104191,0411,11/19/2015 12:00:00 AM,03:30 am,B,M,0,38,shoulder,0,-1,0,N,N,N,2500 Block of N. Alder St.,POINT (-75.148945 39.990093),16
18,201518087703,0411,12/25/2015 12:00:00 AM,00:30 am,B,M,0,19,stomach,-1,0,0,N,N,N,5800 Block of Rodman Ave.,POINT (-75.238865 39.95248),14
18,201518088186,0411,12/27/2015 12:00:00 AM,16:35 pm,B,M,0,21,buttock,0,-1,0,N,N,N,5900 Block of Spruce St.,POINT (-75.23998 39.956288),14
18,201518088980,0111,12/30/2015 12:00:00 AM,20:03 pm,B,M,0,17,head,0,-1,-1,N,N,N,5900 Block of Manning St.,POINT (-75.239894 39.956694),14
18,201518088236,0411,12/27/2015 12:00:00 AM,20:20 pm,B,M,0,35,chest,0,-1,0,N,N,N,6100 Block of Ludlow St.,POINT (-75.242928 39.961395),14
18,20151850028,0411,08/02/2015 12:00:00 AM,21:15 pm,B,M,0,34,buttock,0,-1,0,N,N,N,6000 Block of Locust St.,POINT (-75.243262 39.95803),14
19,201519001462,0411,01/05/2015 12:00:00 AM,22:06 pm,B,M,0,23,shoulder,0,-1,0,N,N,N,100 Block of N 55th St.,POINT (-75.230523 39.962738),15
19,201519004317,0111,01/14/2015 12:00:00 AM,18:00 pm,B,M,0,20,head,0,-1,-1,N,N,N,6500 Block of Lansdowne Ave.,POINT (-75.249339 39.974961),15
19,201519007415,0411,01/25/2015 12:00:00 AM,22:30 pm,B,M,0,33,foot,0,-1,0,N,N,N,6000 Block of Haverford Ave.,POINT (-75.240716 39.970839),15
19,201519009571,3006,01/31/2015 12:00:00 AM,22:19 pm,B,M,0,35,multi,0,-1,0,N,N,N,1500 Block of N. Redfield St.,POINT (-75.239247 39.975473),15
19,201519009846,0411,02/01/2015 12:00:00 AM,22:15 pm,B,M,0,23,chest,0,-1,0,N,N,N,5900 Block of Lancaster Ave.,POINT (-75.239142 39.981947),15
19,201519012302,0411,02/08/2015 12:00:00 AM,20:15 pm,B,M,0,26,chest,0,-1,0,N,N,N,5500 Block of Cambridge St.,POINT (-75.231544 39.970362),15
19,201519019295,0411,03/02/2015 12:00:00 AM,20:10 pm,B,M,0,18,buttocks,0,-1,0,N,N,N,5800 Block of Arch St.,POINT (-75.236636 39.963032),15
19,201519023955,0411,03/17/2015 12:00:00 AM,05:02 pm,B,M,0,28,buttock,0,-1,0,N,N,N,5400 Block of Arch St,POINT (-75.228348 39.962004),15
19,201519021735,0411,03/10/2015 12:00:00 AM,08:15 pm,B,M,0,32,leg,0,-1,0,N,N,N,5300 Block of Montgomery St.,POINT (-75.22812 39.984712),15
19,201519022387,0111,03/12/2015 12:00:00 AM,08:57 pm,W,M,0,51,chest,0,-1,-1,N,N,N,6400 Block of Woodcrest St,POINT (-75.252709 39.982404),15
19,201519022578,0411,03/13/2015 12:00:00 AM,15:55 pm,B,M,0,49,multi,0,-1,0,N,N,N,5500 Block of Harmer St.,POINT (-75.232265 39.969333),15
19,201519025936,0407,03/23/2015 12:00:00 AM,03:03 pm,B,M,0,48,hip,-1,0,0,N,N,N,900 Block of N.66th St.,POINT (-75.252397 39.977464),15
19,201519027258,3006,03/26/2015 12:00:00 AM,22:25 pm,B,M,0,25,stomach,0,-1,-1,N,N,N,1500 Block of N. Conestoga St.,POINT (-75.230647 39.975447),15
19,201519027258,0118,03/26/2015 12:00:00 AM,22:25 pm,B,M,0,22,stomach,0,-1,-1,N,N,N,1500 Block of N. Conestoga St.,POINT (-75.230647 39.975447),15
19,201519028091,0300,03/29/2015 12:00:00 AM,21:22 pm,B,M,0,20,feet,0,-1,0,N,N,N,6600 Block of Leeds St.,POINT (-75.252274 39.975254),15
19,201519027258,3006,03/26/2015 12:00:00 AM,22:25 pm,B,M,0,22,stomach,0,-1,0,N,N,N,1500 Block of N. Conestoga St.,POINT (-75.230647 39.975447),15
19,201519035121,0411,04/16/2015 12:00:00 AM,23:20 pm,B,M,0,30,multi,0,-1,0,N,N,N,6600 Block of Malvern Ave.,POINT (-75.254384 39.97882),15
19,201519028346,0411,03/30/2015 12:00:00 AM,20:10 pm,B,M,0,14,foot,0,-1,0,N,N,N,100 Block ofN. Vodges St.,POINT (-75.231138 39.962845),15
19,201519035127,0411,04/16/2015 12:00:00 AM,23:20 pm,B,F,0,23,leg,0,-1,0,N,N,N,6600 Block of Malvern Ave.,POINT (-75.254384 39.97882),15
19,201519035178,0411,04/16/2015 12:00:00 AM,23:20 pm,B,M,0,38,leg,0,-1,0,N,N,N,6600 Block of Malvern Ave.,POINT (-75.254384 39.97882),15
19,201519037337,0421,04/23/2015 12:00:00 AM,22:14 pm,W,M,0,31,arm,0,-1,0,Y,Y,N,5000 Block of Master St.,POINT (-75.224143 39.974442),15
19,201519037349,0421,04/23/2015 12:00:00 AM,22:14 pm,B,M,0,35,leg,0,-1,0,N,N,N,5000 Block of Master St.,POINT (-75.224143 39.974442),15
19,201519038769,0411,04/28/2015 12:00:00 AM,00:44 am,B,M,0,21,foot,0,-1,0,N,N,N,6200 Block of Vine St.,POINT (-75.243788 39.967035),15
19,201519039002,0411,04/28/2015 12:00:00 AM,01:05 pm,B,M,0,28,foot,-1,0,0,N,N,N,900 Block of N. 66th St.,POINT (-75.252642 39.978175),15
19,201519039106,0411,04/28/2015 12:00:00 AM,05:57 pm,B,M,0,25,multi,0,-1,0,N,N,N,1700 Block of Aberdeen St.,POINT (-75.227335 39.9808),15
19,201519039909,0411,04/30/2015 12:00:00 AM,14:35 pm,B,M,0,29,leg,0,-1,0,N,N,N,1600 Block of N. Redfield St.,POINT (-75.2395 39.976229),15
19,201519039007,0411,04/28/2015 12:00:00 AM,01:05 pm,B,M,0,51,leg,-1,0,0,N,N,N,900 Block of N. 66th St.,POINT (-75.252642 39.978175),15
19,201519040696,0411,05/02/2015 12:00:00 AM,21:05 pm,B,F,0,07,head,0,-1,0,N,N,N,5400 Block of Haverford Ave.,POINT (-75.229424 39.966826),15
19,201519040726,3006,05/03/2015 12:00:00 AM,00:27 am,B,M,0,18,leg,0,-1,0,N,N,N,6200 Block of Jefferson St.,POINT (-75.24416 39.978482),15
19,201519042436,0111,05/07/2015 12:00:00 AM,15:00 pm,B,M,0,25,multi,0,-1,-1,N,N,N,5800 Block of Malvern Ave.,POINT (-75.239422 39.987137),15
19,201519043618,0111,05/10/2015 12:00:00 AM,02:15 pm,B,M,0,23,head,0,-1,-1,N,N,N,5300 Block of Hazelhurst St.,POINT (-75.229901 39.983877),15
19,201519044436,0411,05/12/2015 12:00:00 AM,02:45 pm,B,M,0,19,stomach,0,-1,0,N,N,N,300 Block of N. 62nd St.,POINT (-75.243524 39.968411),15
19,201519042121,0411,05/06/2015 12:00:00 AM,16:40 pm,B,M,0,25,abdomen,0,-1,0,N,N,N,6100 Block of Girard Ave.,POINT (-75.242175 39.97003),15
19,201519047094,0111,05/19/2015 12:00:00 AM,05:24 pm,B,M,0,35,stomach,0,-1,-1,N,N,N,1500 Block of N. Redfield St.,POINT (-75.239331 39.975916),15
19,201519046876,0111,05/18/2015 12:00:00 AM,23:32 pm,B,M,0,32,multi,0,-1,-1,N,N,N,1300 Block of N. Conestoga St.,POINT (-75.230055 39.972571),15
19,201519047094,0000,05/19/2015 12:00:00 AM,05:24 pm,B,F,0,28,buttocks,0,-1,0,N,N,N,1500 Block of N. Redfield St.,POINT (-75.239331 39.975916),15
19,201519047145,0411,05/05/2015 12:00:00 AM,17:53 pm,B,M,0,27,abdomen,-1,0,0,N,N,N,5500 Block of Hunter St.,POINT (-75.233085 39.977471),15
19,201519048696,0411,05/22/2015 12:00:00 AM,22:35 pm,B,M,0,21,leg,0,-1,0,N,N,N,5400 Block of Market St.,POINT (-75.228659 39.960517),15
19,201519049257,0411,05/24/2015 12:00:00 AM,02:20 am,B,M,0,23,leg,0,-1,0,N,N,N,5900 Block of Arch St.,POINT (-75.238484 39.963255),15
19,201519053446,0421,06/03/2015 12:00:00 AM,11:00 am,B,M,0,27,multi,0,-1,0,Y,Y,N,1700 Block of Georges Lane,POINT (-75.228953 39.982819),15
19,201519052186,0411,05/30/2015 12:00:00 AM,21:51 pm,B,M,0,25,multi,0,-1,0,N,N,N,100 Block of Yewdall St.,POINT (-75.228659 39.962993),15
19,201519055827,0111,06/09/2015 12:00:00 AM,01:45 pm,B,M,0,22,head,0,-1,-1,N,N,N,5700 Block of Woodcrest Ave.,POINT (-75.239034 39.988971),15
19,201519052238,0411,05/30/2015 12:00:00 AM,21:51 pm,B,M,0,25,shoulder,0,-1,0,N,N,N,100 Block of Yewdall St.,POINT (-75.228659 39.962993),15
19,201519058348,0411,06/16/2015 12:00:00 AM,00:20 am,B,M,0,22,hip,0,-1,0,N,N,N,6600 Block of Lansdowne Ave.,POINT (-75.25195 39.974672),15
19,201519065641,0411,07/04/2015 12:00:00 AM,01:10 am,B,M,0,36,chest,0,-1,0,N,N,N,1200 Block of N. 52nd St.,POINT (-75.225924 39.971572),15
19,201519063256,0411,06/28/2015 12:00:00 AM,01:15 am,B,M,0,21,leg,0,-1,0,N,N,N,5200 Block of Jefferson St.,POINT (-75.225363 39.979392),15
19,201519067897,0300,07/09/2015 12:00:00 AM,22:06 pm,B,M,0,53,buttocks,0,-1,0,N,N,N,5500 Block of Lansdowne Ave.,POINT (-75.233673 39.976697),15
19,201519068892,0411,07/12/2015 12:00:00 AM,17:15 pm,B,M,0,23,side,0,-1,0,N,N,N,2000 Block of N. 56th St.,POINT (-75.234245 39.983716),15
19,201519070363,0411,07/16/2015 12:00:00 AM,14:10 pm,B,M,0,19,hip,0,-1,0,N,N,N,1400 Block of N. Allison St.,POINT (-75.232246 39.973642),15
19,201519070800,0000,07/17/2015 12:00:00 AM,18:40 pm,B,M,0,38,multi,0,-1,0,N,N,N,1900 Block of N. 60th St.,POINT (-75.2411 39.980257),15
19,201519070800,0111,07/17/2015 12:00:00 AM,18:40 pm,B,M,0,40,head-m,0,-1,-1,N,N,N,1900 Block of N. 60th St.,POINT (-75.2411 39.980257),15
19,201519074132,0411,07/26/2015 12:00:00 AM,13:56 pm,B,M,0,19,leg,0,-1,0,N,N,N,100 Block of N. Salford St.,POINT (-75.239761 39.963598),15
19,201519072271,0411,07/21/2015 12:00:00 AM,04:30 pm,B,M,0,25,thigh,0,-1,0,N,N,N,5800 Block of Arch St.,POINT (-75.23651 39.963009),15
19,201519075019,0411,07/28/2015 12:00:00 AM,04:30 pm,B,M,0,21,multi,0,-1,0,N,N,N,5500 Block of Arch St.,POINT (-75.231833 39.962439),15
19,201519078938,0411,08/07/2015 12:00:00 AM,06:00 am,W,F,0,56,head,0,-1,0,N,N,N,7500 Block of Haverford Ave.,POINT (-75.269085 39.97987),15
19,201519078036,0111,08/04/2015 12:00:00 AM,11:56 pm,B,M,0,22,head,0,-1,-1,N,N,N,5300 Block of Berks St.,POINT (-75.230619 39.986105),15
19,201519081072,0411,08/12/2015 12:00:00 AM,20:40 pm,B,M,0,20,head,0,-1,0,N,N,N,7400 Block of Woodbine Ave.,POINT (-75.264148 39.976385),15
19,201519081922,0411,08/15/2015 12:00:00 AM,01:50 am,B,M,0,38,arm,0,-1,0,N,N,N,5700 Block of Cherry St.,POINT (-75.235744 39.9637),15
19,201519081934,0411,08/15/2015 12:00:00 AM,01:50 am,B,M,0,37,arm,0,-1,0,N,N,N,5700 Block of Cherry St.,POINT (-75.235744 39.9637),15
19,201519083368,0411,08/18/2015 12:00:00 AM,10:04 pm,B,M,0,18,head,-1,0,0,N,N,N,100 Block of N. Lindenwood St.,POINT (-75.225829 39.962129),15
19,201519085906,0411,08/18/2015 12:00:00 AM,10:08 pm,B,M,0,18,stomach,-1,0,0,N,N,N,100 Block of N. Lindenwood St.,POINT (-75.225829 39.962129),15
19,201519085981,0300,08/26/2015 12:00:00 AM,16:10 pm,B,M,0,21,arm,0,-1,0,N,N,N,6800 Block of Lansdowne Ave.,POINT (-75.255285 39.974218),15
19,201519090869,0411,09/08/2015 12:00:00 AM,06:20 am,B,M,0,19,leg,0,-1,0,N,N,N,5500 Block of Master St.,POINT (-75.233081 39.973553),15
19,201519096279,3006,09/21/2015 12:00:00 AM,18:10 pm,B,M,0,44,hand,-1,0,0,N,N,N,6600 Block of Lotus Rd.,POINT (-75.254235 39.97955),15
25,201525004547,0411,01/18/2015 12:00:00 AM,01:32 am,W,M,-1,20,leg,-1,0,0,N,N,N,4300 Block of N. Orianna St.,POINT (-75.132331 40.016778),18
25,201525000857,0111,01/04/2015 12:00:00 AM,03:03 am,B,M,0,39,chest,0,-1,-1,N,N,N,3700 Block of N. Delhi St.,POINT (-75.143841 40.008341),18
25,201525005056,0411,01/19/2015 12:00:00 AM,23:41 pm,W,M,-1,23,foot,0,-1,0,N,N,N,300 Block of E. Roosevelt Blvd.,POINT (-75.11791 40.026099),18
25,201525005204,3006,01/20/2015 12:00:00 AM,16:27 pm,B,M,0,23,leg,0,-1,0,N,N,N,3400 Block of N. Broad St.,POINT (-75.152174 40.004737),18
25,201525006239,0000,01/24/2015 12:00:00 AM,04:37 am,W,M,-1,24,arm,0,-1,0,N,N,N,4200 Block of Macalester St.,POINT (-75.119552 40.014874),18
25,201525006239,0111,01/24/2015 12:00:00 AM,04:37 am,W,M,-1,34,head-m,0,-1,-1,N,N,N,4200 Block of Macalester St.,POINT (-75.119552 40.014874),18
25,201525006916,0000,01/26/2015 12:00:00 AM,18:25 pm,W,M,-1,31,back,0,-1,0,N,N,N,2700 Block of N. 5th St.,POINT (-75.139842 39.993478),18
25,201525006916,0111,01/26/2015 12:00:00 AM,18:25 pm,W,M,-1,30,chest,0,-1,-1,N,N,N,2700 Block of N. 5th St.,POINT (-75.139842 39.993478),18
25,201525011397,0411,02/11/2015 12:00:00 AM,20:27 pm,B,M,0,20,multi,0,-1,0,N,N,N,3400 Block of N. Marshall St.,POINT (-75.140386 40.004202),18
25,201525011539,0411,02/12/2015 12:00:00 AM,21:00 pm,W,M,0,16,leg,0,-1,0,N,N,N,3400 Block of N. 7th St.,POINT (-75.141466 40.003252),18
25,201525015303,0111,02/25/2015 12:00:00 AM,23:40 pm,B,F,0,35,multi,0,-1,-1,N,N,N,200 Block of W. Westmoreland,POINT (-75.132924 40.000605),18
25,201525015614,3006,02/25/2015 12:00:00 AM,10:30 am,W,M,-1,62,leg,-1,0,0,N,N,N,3000 Block of N. 8th St.,POINT (-75.14413 39.997501),18
25,201525016987,0111,03/04/2015 12:00:00 AM,18:42 pm,W,M,-1,32,multi,0,-1,-1,N,N,N,400 Block of E. Courtland St.,POINT (-75.118632 40.019166),18
25,201525018241,0000,03/09/2015 12:00:00 AM,16:57 pm,B,M,0,25,multi,0,-1,0,N,N,N,2800 Block of N. 12th St.,POINT (-75.150518 39.995065),18
25,201525018241,0111,03/09/2015 12:00:00 AM,16:57 pm,B,M,0,25,head-m,0,-1,-1,N,N,N,2800 Block of N. 12th St.,POINT (-75.150518 39.995065),18
25,201525018943,0411,03/12/2015 12:00:00 AM,09:55 am,B,M,0,38,arm,0,-1,0,N,N,N,1100 Block of W. Somerset St.,POINT (-75.148924 39.994801),18
25,201525019028,0411,03/12/2015 12:00:00 AM,1837pm,W,M,-1,22,head,-1,0,0,N,N,N,3400 Block of N. 2nd St.,POINT (-75.132513 40.002711),18
25,201525020325,0411,03/17/2015 12:00:00 AM,01:53 am,B,M,0,26,head-m,0,-1,0,N,N,N,4600 Block of Ella St.,POINT (-75.121738 40.020367),18
25,201525021012,0411,03/19/2015 12:00:00 AM,18:10 pm,B,M,0,31,foot,0,-1,0,N,N,N,4100 Block of N. Broad St.,POINT (-75.149878 40.015337),18
25,201525023503,0111,03/28/2015 12:00:00 AM,17:54 pm,W,M,-1,48,chest,-1,0,-1,N,N,N,700 Block of W. Russell St.,POINT (-75.142121 40.00383),18
25,201525023550,0411,03/28/2015 12:00:00 AM,20:58 pm,B,M,0,32,multi,0,-1,0,N,N,N,3500 Block of Camac St.,POINT (-75.149068 40.006359),18
25,201525023695,0411,03/29/2015 12:00:00 AM,15:57 pm,W,M,-1,30,mutli,0,-1,0,N,N,N,3400 Block of N. Broad St.,POINT (-75.152174 40.004737),18
25,201525025576,0411,04/04/2015 12:00:00 AM,15:45 pm,B,M,0,23,multi,0,-1,0,N,N,N,1300 Block of W. Butler St.,POINT (-75.148736 40.010527),18
25,201525023808,0411,03/29/2015 12:00:00 AM,22:50 pm,B,F,0,19,leg,0,-1,0,N,N,N,3700 Block of Park St.,POINT (-75.150009 40.009115),18
25,201525025969,0411,04/05/2015 12:00:00 AM,20:40 pm,B,M,0,34,multi,0,-1,0,N,N,N,1100 Block of W. Allegheny Ave.,POINT (-75.147805 40.000915),18
25,201525028306,0411,04/13/2015 12:00:00 AM,16:31 pm,W,F,-1,48,shoulder,0,-1,0,N,N,N,100 Block of W. Wishart St.,POINT (-75.129421 39.997991),18
24,201524080907,0411,08/24/2015 12:00:00 AM,18:10 pm,W,M,-1,25,foot,0,-1,0,N,N,N,2800 Block of Boudinot St.,POINT (-75.123487 39.992075),17
24,201524080910,0411,08/24/2015 12:00:00 AM,18:10 pm,B,M,0,33,leg,0,-1,0,N,N,N,2800 Block of Boudinot St.,POINT (-75.123487 39.992075),17
24,201524080911,0411,08/24/2015 12:00:00 AM,18:10 pm,W,F,-1,22,multi,0,-1,0,N,N,N,2800 Block of Boudinot St.,POINT (-75.123487 39.992075),17
24,201524081416,0411,08/25/2015 12:00:00 AM,23:53 pm,W,M,0,41,multi,0,-1,0,N,N,N,2700 Block of E. Allegheny Ave.,POINT (-75.101888 39.983564),17
24,201524081421,0411,08/25/2015 12:00:00 AM,23:15 pm,B,M,-1,39,multi,0,-1,0,N,N,N,2800 Block of C St.,POINT (-75.124549 39.991744),17
24,201524082003,0000,08/27/2015 12:00:00 AM,16:54 pm,W,M,-1,30,head-m,0,-1,0,N,N,N,3000 Block of Water St.,POINT (-75.12899 39.995388),17
24,201524082003,0111,08/27/2015 12:00:00 AM,16:54 pm,W,M,-1,31,multi,0,-1,-1,N,N,N,3000 Block of Water St.,POINT (-75.12899 39.995388),17
24,201524084737,0411,09/03/2015 12:00:00 AM,03:30 am,W,M,-1,24,multi,0,-1,0,N,N,N,3100 Block of Arbor St.,POINT (-75.122844 39.996809),17
24,201524090377,0411,09/18/2015 12:00:00 AM,02:12 am,W,M,-1,30,multi,0,-1,0,N,N,N,2100 Block of E. Orleans St,POINT (-75.115075 39.988845),17
24,201524083524,0411,08/30/2015 12:00:00 AM,10:48 pm,B,M,0,46,multi,0,-1,0,N,N,N,2800 Block of Amber St.,POINT (-75.119061 39.987494),17
24,201524090934,0411,09/20/2015 12:00:00 AM,03:31 am,B,M,0,22,buttocks,0,-1,0,N,N,N,3500 Block of I St.,POINT (-75.110231 40.001566),17
24,201524091952,0111,09/23/2015 12:00:00 AM,10:59 am,B,M,0,21,chest,0,-1,-1,N,N,N,1800 Block of E. Monmouth St.,POINT (-75.118841 39.992163),17
24,201524091956,0000,09/23/2015 12:00:00 AM,10:59 am,W,F,-1,19,arm,0,-1,0,N,N,N,1800 Block of E. Monmouth St.,POINT (-75.118841 39.992163),17
24,201524092832,0411,09/25/2015 12:00:00 AM,22:07 pm,W,M,-1,34,chest,0,-1,0,N,N,N,100 Block of E. Cambria St.,POINT (-75.130247 39.993933),17
24,201524093824,0411,09/29/2015 12:00:00 AM,19:03 pm,W,M,-1,28,head,0,-1,0,N,N,N,2700 Block of C St.,POINT (-75.124791 39.990634),17
24,201524100107,0411,10/16/2015 12:00:00 AM,23:50 pm,W,M,-1,22,leg,-1,0,0,N,N,N,800 Block of E. Cornwall St.,POINT (-75.113115 39.998594),17
24,201524100794,0411,10/18/2015 12:00:00 AM,19:30 pm,B,M,0,22,back,0,-1,0,N,N,N,800 Block of E. Hilton St.,POINT (-75.115305 39.997203),17
24,201524094239,0411,09/30/2015 12:00:00 AM,23:45 pm,B,M,0,33,back,0,-1,0,N,N,N,2200 Block of E. Westmoreland St.,POINT (-75.106258 39.992375),17
24,201524096291,0411,10/06/2015 12:00:00 AM,11:02 pm,W,M,0,30,leg,0,-1,0,N,N,N,1800 Block of E.Orleans St.,POINT (-75.118312 39.993772),17
24,201524100980,0411,10/19/2015 12:00:00 AM,13:07 pm,B,M,0,24,multi,0,-1,0,N,N,N,2800 Block of Amber St.,POINT (-75.11822 39.987841),17
24,201524102694,0111,10/23/2015 12:00:00 AM,21:58 pm,W,M,-1,33,head,0,-1,-1,N,N,N,2300 Block of E. Ann St.,POINT (-75.11203 39.986619),17
24,201524102076,0111,10/22/2015 12:00:00 AM,13:08 pm,B,M,0,25,chest,0,-1,-1,N,N,N,500 Block of E. Indiana Ave.,POINT (-75.121921 39.994383),17
24,201524105120,0411,10/30/2015 12:00:00 AM,14:15 pm,B,M,0,19,leg,0,-1,0,N,N,N,2200 Block of E. Clearfield St.,POINT (-75.111287 39.989998),17
24,201524106568,0411,11/03/2015 12:00:00 AM,11:52 am,B,M,0,23,back,0,-1,0,N,N,N,3500 Block of Kensington Ave.,POINT (-75.106383 40.000314),17
24,201524109948,0411,11/11/2015 12:00:00 AM,23:35 pm,B,M,0,26,arm,0,-1,0,N,N,N,600 Block of E. Wishart St.,POINT (-75.119383 39.996729),17
24,201524110868,0411,11/14/2015 12:00:00 AM,11:07 am,W,M,0,30,multi,0,-1,0,N,N,N,2900 Block of D. St.,POINT (-75.121893 39.994337),17
25,201525029820,0411,04/18/2015 12:00:00 AM,00:55 am,B,M,0,51,leg,0,-1,0,N,N,N,2700 Block of Germantown Ave.,POINT (-75.147414 39.994639),18
25,201525032046,0411,04/26/2015 12:00:00 AM,10:47 am,B,M,0,37,side,-1,0,0,N,N,N,"1300 Block of W, Erie Ave.",POINT (-75.149272 40.008964),18
25,201525032587,0411,04/27/2015 12:00:00 AM,00:40 am,B,M,0,19,leg,0,-1,0,N,N,N,3300 Block of G St.,POINT (-75.11516 39.998377),18
25,201525033123,0411,04/28/2015 12:00:00 AM,08:30 pm,B,M,-1,21,leg,0,-1,0,N,N,N,5000 Block of Gransback St.,POINT (-75.115075 40.025094),18
25,201525033491,0411,04/30/2015 12:00:00 AM,09:16 am,W,M,-1,72,foot,0,-1,0,N,N,N,2800 Block of N. Hope St.,POINT (-75.131144 39.992592),18
25,201525034090,0411,05/02/2015 12:00:00 AM,02:51 am,B,M,0,36,head-m,0,-1,0,N,N,N,3900 Block of N. 9th St.,POINT (-75.142128 40.011436),18
26,201526022697,0411,05/08/2015 12:00:00 AM,06:12 pm,B,M,0,51,multi,0,-1,0,N,N,N,"100 Block of W. York St,",POINT (-75.131939 39.986279),19
26,201526023388,3006,05/11/2015 12:00:00 AM,07:50 pm,B,M,0,18,stomach,0,-1,0,N,N,N,2400 Block of N. Marshall St.,POINT (-75.144044 39.987931),19
26,201526023989,0111,05/15/2015 12:00:00 AM,19:08 pm,B,M,0,25,chest,0,-1,-1,N,N,N,2200 Block of N. Front St.,POINT (-75.13218 39.984629),19
26,201526026191,0411,05/26/2015 12:00:00 AM,11:50 pm,W,M,-1,32,multi,0,-1,0,N,N,N,400 Block of W. York St.,POINT (-75.139376 39.987246),19
26,201526028278,0411,06/06/2015 12:00:00 AM,21:05 pm,B,M,0,27,leg,0,-1,0,N,N,N,2100 Block of N. Leithgow St.,POINT (-75.140874 39.982724),19
26,201526028818,0350,06/10/2015 12:00:00 AM,00:26 am,W,M,0,33,multi,0,-1,0,N,N,N,1900 Block of E. Firth St.,POINT (-75.127436 39.985957),19
26,201526028979,0111,06/10/2015 12:00:00 AM,21:26 pm,B,M,0,31,neck,0,-1,-1,N,N,N,2600 Block of N. 8th St.,POINT (-75.145167 39.992217),19
