OBJECTID,CRN,CRASH_YEAR,UNIT_NUM,VEH_TYPE,BODY_TYPE,VEH_MOVEMENT,TRAVEL_SPD,VEHICLE_FAILURE
8615,2011065518,2011,2,,,,,0
8616,2011065519,2011,1,1,4,1,999,0
8617,2011065520,2011,1,13,24,1,999,0
8618,2011065520,2011,2,,,,,0
8619,2011065520,2011,3,,,,,0
8620,2011065521,2011,1,1,4,1,999,0
8621,2011065521,2011,2,1,4,1,999,0
8622,2011065521,2011,3,1,4,4,999,0
8623,2011065522,2011,1,1,4,1,15,0
8624,2011065522,2011,2,1,4,12,999,0
8625,2011065523,2011,1,1,4,1,999,0
8626,2011065523,2011,2,1,6,1,999,0
8627,2011065524,2011,1,1,2,1,5,0
8628,2011065524,2011,2,,,,,0
8629,2011065525,2011,1,1,4,1,999,0
8630,2011065525,2011,2,1,4,3,0,0
8631,2011065525,2011,3,1,4,3,0,0
8632,2011065525,2011,4,7,12,3,0,0
8633,2011065525,2011,5,1,5,3,0,0
8634,2011065525,2011,6,1,4,3,0,0
8635,2011065527,2011,1,1,2,99,999,0
8636,2011065527,2011,2,,,,,0
8637,2011065529,2011,1,1,2,1,30,0
8638,2011065529,2011,2,1,4,1,20,0
8639,2011065529,2011,3,1,4,1,20,0
8640,2011065531,2011,1,1,4,1,999,0
8641,2011065531,2011,2,,,,,0
8642,2011065533,2011,1,6,15,1,999,0
8643,2011065533,2011,2,7,12,3,0,0
8644,2011065534,2011,1,7,41,1,999,0
8645,2011065534,2011,2,6,15,1,999,0
8646,2011065535,2011,1,1,4,1,999,0
8647,2011065535,2011,2,5,51,1,999,0
8648,2011065536,2011,1,1,15,1,999,0
8649,2011065536,2011,2,1,4,1,999,0
8650,2011065537,2011,1,7,12,1,999,0
8651,2011065537,2011,2,1,4,1,999,0
8652,2011065538,2011,1,1,4,1,999,0
8653,2011065538,2011,2,1,4,6,0,0
8654,2011065539,2011,1,6,15,1,20,0
8655,2011065539,2011,2,,,,,0
8656,2011065669,2011,1,6,15,2,999,0
8657,2011065669,2011,2,7,15,2,999,0
8658,2011065671,2011,1,1,4,15,55,0
8659,2011065863,2011,1,1,4,16,999,0
8660,2011065974,2011,1,1,4,98,60,0
8661,2011065977,2011,1,1,4,1,65,0
8662,2011065977,2011,2,1,4,1,65,0
8663,2011065979,2011,1,1,4,1,10,0
8664,2011065979,2011,2,1,4,3,0,0
8665,2011065979,2011,3,1,9,3,0,0
8666,2011066025,2011,1,1,4,1,999,0
8667,2011066025,2011,2,1,5,1,999,0
8668,2011066027,2011,1,3,39,1,999,0
8669,2011066027,2011,2,1,4,1,999,0
8670,2011066029,2011,1,5,75,9,999,0
8671,2011066029,2011,2,3,39,1,999,0
8672,2011066030,2011,1,7,12,1,999,0
8673,2011066030,2011,2,1,4,1,999,0
8674,2011066031,2011,1,7,12,1,999,0
8675,2011066031,2011,2,1,2,1,999,0
8676,2011066031,2011,3,1,4,1,999,0
8677,2011066032,2011,1,1,4,99,999,0
8678,2011066032,2011,2,20,,99,999,0
8679,2011066033,2011,1,7,12,12,10,0
8680,2011066033,2011,2,1,4,1,20,0
8681,2011066033,2011,3,1,4,6,0,0
8682,2011066034,2011,1,1,4,12,999,0
8683,2011066034,2011,2,2,20,4,999,0
8684,2011066035,2011,1,1,12,12,5,0
8685,2011066035,2011,2,20,,1,999,0
8686,2011066037,2011,2,1,9,1,999,0
8687,2011066037,2011,3,1,4,6,0,0
8688,2011066038,2011,1,2,29,98,999,0
8689,2011066038,2011,2,6,15,1,999,0
8690,2011066039,2011,1,1,4,1,30,0
8691,2011066039,2011,2,1,2,12,30,0
8692,2011066040,2011,1,1,4,1,30,0
8693,2011066040,2011,2,1,4,12,30,0
8694,2011066041,2011,1,1,4,1,15,0
8695,2011066041,2011,2,,,,,0
8696,2011066042,2011,1,1,2,1,999,0
8697,2011066042,2011,2,1,4,1,999,0
8698,2011066043,2011,1,2,20,9,45,0
8699,2011066043,2011,2,7,41,1,25,0
8700,2011066044,2011,1,1,15,1,999,0
8701,2011066044,2011,2,,,,,0
8702,2011066045,2011,1,7,39,1,99,0
8703,2011066045,2011,2,,,,,0
8704,2011066046,2011,1,1,4,12,999,0
8705,2011066046,2011,2,6,15,1,999,0
8706,2011066048,2011,1,6,15,1,999,0
8707,2011066048,2011,2,1,4,11,999,0
8708,2011066049,2011,1,3,39,1,999,0
8709,2011066049,2011,2,2,29,1,15,0
8710,2011066051,2011,1,1,4,1,999,0
8711,2011066051,2011,2,1,3,6,0,0
8712,2011066051,2011,3,6,15,6,0,0
8713,2011066051,2011,4,1,4,6,0,0
8714,2011066052,2011,1,1,4,1,999,0
8715,2011066052,2011,2,1,4,1,999,0
8716,2011066053,2011,1,1,5,1,999,0
8717,2011066053,2011,2,6,15,1,999,0
8718,2011066054,2011,1,1,4,1,999,0
8719,2011066054,2011,2,,,,,0
8720,2011066062,2011,1,1,15,1,20,0
8721,2011066062,2011,2,1,4,1,15,0
8722,2011066063,2011,1,1,9,10,999,0
8723,2011066063,2011,2,1,6,10,10,0
8724,2011066064,2011,1,7,73,1,999,0
8725,2011066064,2011,2,1,4,10,999,0
8726,2011066065,2011,1,1,4,8,999,0
8727,2011066069,2011,1,13,24,1,999,0
8728,2011066069,2011,2,,,,,0
8729,2011066070,2011,1,4,51,12,999,0
8730,2011066070,2011,2,,,,,0
8731,2011066071,2011,1,1,9,12,999,0
8732,2011066071,2011,2,1,4,1,999,0
8733,2011066072,2011,1,1,9,12,999,0
8734,2011066072,2011,2,,,,,0
8735,2011066073,2011,1,6,15,1,999,0
8736,2011066073,2011,2,1,4,1,999,0
8737,2011066073,2011,3,99,,1,999,0
8738,2011066074,2011,1,1,15,1,20,0
8739,2011066074,2011,2,,,,,0
8740,2011066076,2011,1,1,4,1,999,0
8741,2011066076,2011,2,4,51,1,999,0
8742,2011066083,2011,1,3,39,1,20,0
8743,2011066083,2011,2,1,4,3,0,0
8744,2011066084,2011,1,6,15,98,40,0
8745,2011066085,2011,1,1,4,1,999,0
8746,2011066085,2011,2,,,,,0
8747,2011066086,2011,1,1,4,1,999,1
8748,2011066086,2011,2,1,4,1,999,1
8749,2011066086,2011,3,1,4,98,999,1
8750,2011066087,2011,1,6,15,1,999,0
8751,2011066087,2011,2,6,41,6,0,0
8752,2011066127,2011,1,1,9,12,999,0
8753,2011066127,2011,2,2,28,1,10,0
8754,2011066138,2011,1,6,15,1,999,0
8755,2011066138,2011,2,7,12,6,0,0
8756,2011066138,2011,3,6,15,6,0,0
8757,2011066138,2011,4,1,4,6,0,0
8758,2011066139,2011,1,1,4,12,999,0
8759,2011066139,2011,2,,,,,0
8760,2011066140,2011,1,1,4,17,10,0
8761,2011066140,2011,2,,,,,0
8762,2011066141,2011,1,1,4,12,25,0
8763,2011066142,2011,1,1,4,1,999,0
8764,2011066142,2011,2,4,51,6,0,0
8765,2011066143,2011,1,1,4,1,35,0
8766,2011066143,2011,2,1,4,12,10,0
8767,2011066144,2011,1,1,4,12,999,0
8768,2011066144,2011,2,1,4,1,999,0
8769,2011066145,2011,1,1,4,1,999,0
8770,2011066145,2011,2,1,4,1,999,0
8771,2011066145,2011,3,6,15,1,999,0
8772,2011066146,2011,1,1,15,17,999,0
8773,2011066146,2011,2,1,4,17,999,0
8774,2011066146,2011,3,1,4,17,999,0
8775,2011066147,2011,1,1,4,1,999,0
8776,2011066149,2011,1,1,2,12,999,0
8777,2011066149,2011,2,1,4,1,999,0
8778,2011066150,2011,1,1,4,4,999,0
8779,2011066150,2011,2,1,15,10,999,0
8780,2011066151,2011,1,5,51,1,999,0
8781,2011066152,2011,1,1,4,15,999,0
8782,2011066152,2011,2,6,15,1,999,0
8783,2011066153,2011,1,1,2,1,999,0
8784,2011066153,2011,2,4,51,6,0,0
8785,2011066154,2011,1,1,4,1,50,0
8786,2011066154,2011,2,,,,,0
8787,2011066155,2011,1,6,15,1,999,0
8788,2011066155,2011,2,1,4,6,0,0
8789,2011066157,2011,1,6,15,1,25,0
8790,2011066157,2011,2,,,,,0
8791,2011066158,2011,1,1,15,12,999,0
8792,2011066158,2011,2,4,51,1,999,0
8793,2011066159,2011,1,1,2,1,999,0
8794,2011066159,2011,2,7,73,6,0,0
8795,2011066160,2011,1,1,15,1,25,0
8796,2011066160,2011,2,1,1,1,15,0
8797,2011066161,2011,1,7,12,99,99,0
8798,2011066161,2011,2,,,,,0
8799,2011066162,2011,1,7,41,12,999,0
8800,2011066162,2011,2,,,,,0
8801,2011066163,2011,1,1,4,1,5,0
8802,2011066163,2011,2,,,,,0
8803,2011066164,2011,1,6,51,1,999,0
8804,2011066164,2011,2,6,51,1,999,0
8805,2011066165,2011,1,1,4,1,999,0
8806,2011066166,2011,1,1,4,1,999,0
8807,2011066166,2011,2,1,4,12,999,0
8808,2011066166,2011,3,1,4,6,0,0
8809,2011066166,2011,4,1,4,6,0,0
8810,2011066167,2011,1,1,4,12,15,0
8811,2011066167,2011,2,1,9,1,999,0
8812,2011066168,2011,1,1,4,15,15,0
8813,2011066168,2011,2,1,4,15,999,0
8814,2011066169,2011,1,1,4,1,999,0
8815,2011066169,2011,2,1,4,2,999,0
8816,2011066170,2011,1,6,15,1,999,0
8817,2011066170,2011,2,1,4,1,999,0
8818,2011066170,2011,3,7,41,12,999,0
8819,2011066171,2011,1,1,4,1,999,0
8820,2011066172,2011,1,5,75,2,999,0
8821,2011066172,2011,2,1,4,2,10,0
8822,2011066172,2011,3,1,15,2,25,0
8823,2011066173,2011,1,1,4,1,25,0
8824,2011066173,2011,2,1,4,1,25,0
8825,2011066174,2011,1,20,,1,999,0
8826,2011066174,2011,2,1,4,1,999,0
8827,2011066175,2011,1,6,15,1,999,0
8828,2011066175,2011,2,7,12,1,999,0
8829,2011066176,2011,1,,,,,0
8830,2011066176,2011,2,6,15,12,999,0
8831,2011066177,2011,1,7,41,1,999,0
8832,2011066177,2011,2,1,4,3,0,0
8833,2011066177,2011,3,4,69,3,0,0
8834,2011066178,2011,1,1,6,1,999,0
8835,2011066178,2011,2,1,8,6,0,0
8836,2011066179,2011,1,1,4,14,5,0
8837,2011066179,2011,2,,,,,0
8838,2011066180,2011,1,1,4,1,999,0
8839,2011066180,2011,2,1,2,3,0,0
8840,2011066181,2011,1,6,15,7,999,0
8841,2011066181,2011,2,4,51,6,0,0
8842,2011066181,2011,3,6,15,6,0,0
8843,2011066182,2011,1,2,20,17,35,1
8844,2011066182,2011,2,1,4,17,35,1
8845,2011066183,2011,1,6,15,1,999,0
8846,2011066183,2011,2,1,4,1,999,0
8847,2011066184,2011,1,5,75,12,999,0
8848,2011066184,2011,2,1,4,3,0,0
8849,2011066185,2011,1,1,4,1,999,0
8850,2011066185,2011,2,1,4,1,999,0
8851,2011066185,2011,3,1,5,1,999,0
8852,2011066185,2011,4,1,4,1,999,0
8853,2011066185,2011,5,1,4,1,999,0
8854,2011066185,2011,6,1,9,6,0,0
8855,2011066186,2011,1,4,51,1,99,0
8856,2011066186,2011,2,1,15,6,0,0
8857,2011066186,2011,3,1,1,6,0,0
8858,2011066187,2011,1,1,4,1,999,0
8859,2011066187,2011,2,1,4,2,999,0
8860,2011066187,2011,3,1,4,2,999,0
8861,2011066187,2011,4,1,9,2,999,0
8862,2011066187,2011,5,1,15,2,999,0
8863,2011066188,2011,1,1,12,12,25,0
8864,2011066188,2011,2,1,15,3,10,0
8865,2011066189,2011,1,1,9,12,999,0
8866,2011066189,2011,2,1,4,1,999,0
8867,2011066190,2011,1,1,9,99,999,1
8868,2011066190,2011,2,1,4,2,999,1
8869,2011066191,2011,1,1,4,1,,0
8870,2011066191,2011,2,1,4,1,31,0
8871,2011066192,2011,1,1,5,1,999,0
8872,2011066192,2011,2,1,4,1,999,0
8873,2011066193,2011,1,1,4,1,999,0
8874,2011066193,2011,2,1,4,1,999,0
8875,2011066194,2011,1,1,4,1,999,0
8876,2011066194,2011,2,1,4,13,999,0
8877,2011066195,2011,1,1,4,1,999,0
8878,2011066195,2011,2,,,,,0
8879,2011066196,2011,1,1,4,12,999,0
8880,2011066196,2011,2,,,,,0
8881,2011066197,2011,1,1,4,2,999,0
8882,2011066197,2011,2,7,12,2,999,0
8883,2011066197,2011,3,6,15,2,999,0
8884,2011066198,2011,1,1,4,1,999,0
8885,2011066198,2011,2,1,9,1,999,0
8886,2011066199,2011,1,1,4,1,25,0
8887,2011066199,2011,2,,,,,0
8888,2011066200,2011,1,1,6,16,30,0
8889,2011066200,2011,2,6,15,17,20,0
8890,2011066201,2011,1,1,3,1,25,0
8891,2011066201,2011,2,6,15,1,25,0
8892,2011066202,2011,1,4,51,1,20,0
8893,2011066202,2011,2,1,15,6,0,0
8894,2011066203,2011,1,7,4,1,999,0
8895,2011066203,2011,2,1,4,1,999,0
8896,2011066203,2011,3,1,4,6,0,0
8897,2011066203,2011,4,1,4,6,0,0
8898,2011066203,2011,5,4,51,6,0,0
8899,2011066203,2011,6,6,15,6,0,0
8900,2011066205,2011,1,1,4,99,999,0
8901,2011066205,2011,2,1,4,6,0,0
8902,2011066205,2011,3,1,4,6,0,0
8903,2011066206,2011,1,4,73,1,999,0
8904,2011066206,2011,2,6,15,12,999,0
8905,2011066207,2011,1,1,4,1,999,0
8906,2011066208,2011,1,1,2,1,999,0
8907,2011066208,2011,2,1,4,6,0,0
8908,2011066208,2011,3,1,4,6,0,0
8909,2011066209,2011,1,7,12,1,999,1
8910,2011066210,2011,1,6,15,12,5,0
8911,2011066210,2011,2,,,,,0
8912,2011066211,2011,1,1,4,1,999,0
8913,2011066211,2011,2,,,,,0
8914,2011066211,2011,3,,,,,0
8915,2011066212,2011,1,1,4,1,999,0
8916,2011066212,2011,2,1,4,1,999,0
8917,2011066213,2011,1,1,15,15,999,0
8918,2011066213,2011,2,2,20,15,999,0
8919,2011066213,2011,3,1,4,3,0,0
8920,2011066214,2011,1,1,4,1,5,0
8921,2011066214,2011,2,1,9,6,0,0
8922,2011066216,2011,1,4,51,1,999,0
8923,2011066216,2011,2,1,12,10,999,0
8924,2011066217,2011,1,4,51,1,25,0
8925,2011066217,2011,2,1,4,1,999,0
8926,2011066218,2011,1,6,15,1,999,0
8927,2011066218,2011,2,1,4,12,999,0
8928,2011066219,2011,1,1,2,17,999,0
8929,2011066220,2011,1,1,9,99,999,0
8930,2011066220,2011,2,1,4,99,999,0
8931,2011066221,2011,1,1,9,10,999,0
8932,2011066221,2011,2,,,,,0
8933,2011066222,2011,1,1,3,16,999,0
8934,2011066223,2011,1,6,15,1,999,0
8935,2011066223,2011,2,1,4,1,999,0
8936,2011066224,2011,1,4,51,1,10,0
8937,2011066224,2011,2,1,4,1,10,0
8938,2011066225,2011,1,7,12,15,999,0
8939,2011066225,2011,2,1,9,1,999,0
8940,2011066226,2011,1,1,9,1,999,0
8941,2011066226,2011,2,1,2,1,999,0
8942,2011066227,2011,1,1,4,12,999,0
8943,2011066227,2011,2,,,,,0
8944,2011066228,2011,1,2,29,1,20,0
8945,2011066228,2011,2,6,51,10,25,0
8946,2011066229,2011,1,1,9,1,999,0
8947,2011066229,2011,2,,,,,0
8948,2011066230,2011,1,6,15,12,15,0
8949,2011066231,2011,1,1,4,1,999,0
8950,2011066231,2011,2,6,15,1,999,0
8951,2011066231,2011,3,6,15,3,35,0
8952,2011066231,2011,4,7,12,3,35,0
8953,2011066232,2011,1,1,4,10,20,0
8954,2011066232,2011,2,,,,,0
8955,2011066233,2011,1,1,9,5,999,0
8956,2011066233,2011,2,,,,,0
8957,2011066234,2011,1,1,2,1,999,0
8958,2011066234,2011,2,6,15,6,0,0
8959,2011066235,2011,1,1,9,10,999,0
8960,2011066235,2011,2,,,,,0
8961,2011066236,2011,1,1,12,1,35,0
8962,2011066236,2011,2,1,4,12,999,0
8963,2011066237,2011,1,6,15,1,999,0
8964,2011066237,2011,2,6,15,6,0,0
8965,2011066237,2011,3,4,51,6,0,0
8966,2011066238,2011,1,4,51,1,35,0
8967,2011066238,2011,2,1,12,1,25,0
8968,2011066239,2011,1,7,73,12,999,0
8969,2011066239,2011,2,20,,1,999,0
8970,2011066240,2011,1,1,4,10,999,0
8971,2011066240,2011,2,,,,,0
8972,2011066241,2011,1,6,15,1,15,0
8973,2011066241,2011,2,,,,,0
8974,2011066242,2011,1,1,5,12,99,0
8975,2011066242,2011,2,4,41,1,99,0
8976,2011066243,2011,1,1,4,13,15,0
8977,2011066243,2011,2,1,4,1,25,0
8978,2011066244,2011,1,1,4,12,999,0
8979,2011066244,2011,2,1,4,1,999,0
8980,2011066245,2011,1,1,4,15,999,0
8981,2011066245,2011,2,1,15,6,0,0
8982,2011066246,2011,1,1,15,12,999,0
8983,2011066246,2011,2,1,15,1,999,0
8984,2011066247,2011,1,1,4,1,999,0
8985,2011066247,2011,2,4,51,3,0,0
8986,2011066248,2011,1,6,15,1,999,0
8987,2011066248,2011,2,1,2,12,999,0
8988,2011066249,2011,1,3,39,1,25,0
8989,2011066249,2011,2,1,4,10,15,0
8990,2011066250,2011,1,1,9,1,999,0
8991,2011066250,2011,2,,,,,0
8992,2011066251,2011,1,1,4,1,999,0
8993,2011066251,2011,2,1,4,1,999,0
8994,2011066252,2011,1,6,15,14,999,0
8995,2011066252,2011,2,1,4,3,0,0
8996,2011066253,2011,1,1,5,1,20,0
8997,2011066253,2011,2,6,19,12,20,0
8998,2011066254,2011,1,4,69,10,999,0
8999,2011066254,2011,2,,,,,0
9000,2011066255,2011,1,5,75,10,999,0
11001,2011082431,2011,1,1,2,1,999,0
11002,2011082431,2011,2,1,4,1,999,0
11003,2011082432,2011,1,2,24,1,999,0
11004,2011082432,2011,2,1,12,1,35,0
11005,2011082433,2011,1,1,4,99,35,0
11006,2011082433,2011,2,1,4,6,0,0
11007,2011082433,2011,3,20,,6,0,0
11008,2011082433,2011,4,6,15,6,0,0
11009,2011082436,2011,1,1,4,1,15,0
11010,2011082436,2011,2,,,,,0
11011,2011082437,2011,1,6,51,1,999,1
11012,2011082437,2011,2,1,9,12,999,1
11013,2011082437,2011,3,1,2,2,999,1
11014,2011082438,2011,1,1,9,99,999,0
11015,2011082438,2011,2,,,,,0
11016,2011082439,2011,1,1,15,12,999,0
11017,2011082439,2011,2,1,4,1,25,0
11018,2011082439,2011,3,1,15,6,0,0
11019,2011082440,2011,1,1,4,10,999,0
11020,2011082440,2011,2,7,12,10,999,0
11021,2011082440,2011,3,,,,,0
11022,2011082441,2011,1,1,4,5,5,0
11023,2011082441,2011,2,1,12,1,999,0
11024,2011082442,2011,1,4,51,1,999,0
11025,2011082442,2011,2,1,4,1,999,0
11026,2011082442,2011,3,1,4,1,999,0
11027,2011082442,2011,4,7,41,6,0,0
11028,2011082443,2011,1,1,9,1,999,0
11029,2011082443,2011,2,1,2,1,999,0
11030,2011082444,2011,1,1,4,15,999,0
11031,2011082444,2011,2,4,51,1,10,0
11032,2011082445,2011,1,1,4,1,25,0
11033,2011082445,2011,2,1,12,1,999,0
11034,2011082447,2011,1,1,4,1,999,0
11035,2011082447,2011,2,1,4,99,999,0
11036,2011082449,2011,1,1,15,1,999,0
11037,2011082449,2011,2,20,,1,999,0
11038,2011082450,2011,1,1,5,13,999,0
11039,2011082451,2011,1,1,4,17,999,0
11040,2011082451,2011,2,1,4,2,999,0
11041,2011082451,2011,3,1,4,2,999,0
11042,2011082451,2011,4,1,4,3,0,0
11043,2011082452,2011,1,1,4,1,999,0
11044,2011082452,2011,2,1,4,6,0,0
11045,2011082452,2011,3,1,2,6,0,0
11046,2011082452,2011,4,1,4,6,0,0
11047,2011082452,2011,5,1,4,6,0,0
11048,2011082452,2011,6,1,4,6,0,0
11049,2011082453,2011,1,1,2,1,999,0
11050,2011082453,2011,2,1,4,3,0,0
11051,2011082454,2011,1,25,,1,999,0
11052,2011082454,2011,2,4,41,10,999,0
11053,2011082455,2011,1,4,51,1,999,0
11054,2011082455,2011,2,1,4,1,999,0
11055,2011082456,2011,1,1,4,1,999,0
11056,2011082456,2011,2,20,,1,999,0
11057,2011082458,2011,1,1,4,8,999,0
11058,2011082458,2011,2,,,,,0
11059,2011082459,2011,1,6,15,1,999,0
11060,2011082459,2011,2,1,2,1,999,0
11061,2011082460,2011,1,1,4,1,999,0
11062,2011082460,2011,2,6,15,10,999,0
11063,2011082461,2011,1,1,12,1,999,0
11064,2011082461,2011,2,1,4,2,999,0
11065,2011082462,2011,1,1,9,1,999,0
11066,2011082462,2011,2,,,,,0
11067,2011082463,2011,1,1,15,1,999,0
11068,2011082463,2011,2,1,4,1,999,0
11069,2011082464,2011,1,7,12,1,999,0
11070,2011082464,2011,2,1,4,1,999,0
11071,2011082465,2011,1,1,4,1,999,0
11072,2011082465,2011,2,1,4,12,999,0
11073,2011082466,2011,1,1,15,1,999,0
11074,2011082466,2011,2,1,4,1,999,0
11075,2011082467,2011,1,1,9,1,999,0
11076,2011082467,2011,2,6,15,12,999,0
11077,2011082467,2011,3,1,9,1,999,0
11078,2011082468,2011,1,1,4,17,999,0
11079,2011082469,2011,1,1,4,1,999,0
11080,2011082469,2011,2,1,4,12,999,0
11081,2011082471,2011,1,6,15,1,999,0
11082,2011082471,2011,2,1,2,1,999,0
11083,2011082472,2011,1,1,4,1,999,0
11084,2011082472,2011,2,,,,,0
11085,2011082473,2011,1,1,4,1,40,0
11086,2011082473,2011,2,,,,,0
11087,2011082474,2011,1,1,2,99,999,0
11088,2011082474,2011,2,1,4,99,999,0
11089,2011082475,2011,1,,,,,0
11090,2011082475,2011,2,6,15,1,999,0
11091,2011082476,2011,1,6,15,1,999,0
11092,2011082476,2011,2,6,15,6,0,0
11093,2011082485,2011,1,1,2,1,999,0
11094,2011082485,2011,2,1,4,10,999,0
11095,2011082486,2011,1,1,9,12,,0
11096,2011082486,2011,2,1,4,1,999,0
11097,2011082487,2011,1,1,2,1,999,0
11098,2011082487,2011,2,1,6,10,999,0
11099,2011082487,2011,3,1,4,1,999,0
11100,2011082488,2011,1,1,4,1,5,0
11101,2011082488,2011,2,,,,,0
11102,2011082489,2011,1,1,2,1,999,0
11103,2011082489,2011,2,1,2,13,999,0
11104,2011082490,2011,1,6,15,12,999,0
11105,2011082490,2011,2,,,,,0
11106,2011082491,2011,1,1,2,12,999,0
11107,2011082491,2011,2,1,4,1,999,0
11108,2011082492,2011,1,1,4,1,30,0
11109,2011082492,2011,2,7,41,1,15,0
11110,2011082493,2011,1,1,9,1,999,0
11111,2011082493,2011,2,,,,,0
11112,2011082494,2011,1,4,69,1,999,0
11113,2011082494,2011,2,1,15,99,10,0
11114,2011082494,2011,3,1,4,6,0,0
11115,2011082495,2011,1,1,9,1,999,0
11116,2011082495,2011,2,1,4,1,999,0
11117,2011082496,2011,1,1,4,1,999,0
11118,2011082496,2011,2,1,4,1,999,0
11119,2011082497,2011,1,1,4,16,999,0
11120,2011082497,2011,2,6,15,6,0,0
11121,2011082498,2011,1,1,4,1,999,0
11122,2011082499,2011,1,7,41,1,999,0
11123,2011082499,2011,2,,,,,0
11124,2011082500,2011,1,7,73,1,15,0
11125,2011082500,2011,2,6,15,2,999,0
11126,2011082500,2011,3,7,12,2,999,0
11127,2011082503,2011,1,1,4,1,999,0
11128,2011082503,2011,2,1,4,1,999,0
11129,2011082504,2011,1,20,,1,999,0
11130,2011082504,2011,2,1,4,1,999,0
11131,2011082505,2011,1,1,4,98,999,0
11132,2011082505,2011,2,6,15,1,999,0
11133,2011082506,2011,1,1,3,1,999,0
11134,2011082507,2011,1,1,4,1,999,0
11135,2011082507,2011,2,7,41,1,5,0
11136,2011082508,2011,1,20,,1,999,0
11137,2011082508,2011,2,1,1,12,999,0
11138,2011082509,2011,1,1,4,1,999,0
11139,2011082509,2011,2,6,15,1,999,0
11140,2011082510,2011,1,1,9,1,999,0
11141,2011082510,2011,2,,,,,0
11142,2011082511,2011,1,3,39,1,999,0
11143,2011082511,2011,2,1,4,1,999,0
11144,2011082512,2011,1,6,15,1,999,1
11145,2011082512,2011,2,6,15,1,999,1
11146,2011082512,2011,3,1,4,6,0,1
11147,2011082512,2011,4,4,51,6,0,1
11148,2011082512,2011,5,1,4,6,0,1
11149,2011082513,2011,1,1,4,1,999,0
11150,2011082513,2011,2,,,,,0
11151,2011082514,2011,1,1,9,1,999,0
11152,2011082514,2011,2,1,6,1,999,0
11153,2011082515,2011,1,6,15,1,30,0
11154,2011082515,2011,2,1,4,3,0,0
11155,2011082515,2011,3,7,41,3,0,0
11156,2011082516,2011,1,5,79,10,999,0
11157,2011082516,2011,2,1,4,1,999,0
11158,2011082517,2011,1,99,,1,999,0
11159,2011082517,2011,2,1,4,6,0,0
11160,2011082518,2011,1,4,51,10,999,0
11161,2011082518,2011,2,20,,1,999,0
11162,2011082519,2011,1,5,79,10,999,0
11163,2011082519,2011,2,20,,1,999,0
11164,2011082520,2011,1,6,15,1,999,0
11165,2011082520,2011,2,6,15,13,999,0
11166,2011082520,2011,3,5,73,6,0,0
11167,2011082521,2011,1,4,51,12,999,0
11168,2011082521,2011,2,20,,10,999,0
11169,2011082522,2011,1,1,4,1,25,0
11170,2011082523,2011,1,4,51,1,999,0
11171,2011082523,2011,2,1,4,1,999,0
11172,2011082524,2011,1,1,4,1,20,0
11173,2011082524,2011,2,,,,,0
11174,2011082525,2011,1,6,15,98,999,0
11175,2011082525,2011,2,4,73,1,999,0
11176,2011082526,2011,1,3,39,1,999,0
11177,2011082526,2011,2,1,4,15,999,0
11178,2011082527,2011,1,1,4,1,999,0
11179,2011082527,2011,2,,,,,0
11180,2011082528,2011,1,1,4,11,999,0
11181,2011082528,2011,2,20,,1,999,0
11182,2011082529,2011,1,1,4,1,999,0
11183,2011082529,2011,2,1,4,98,999,0
11184,2011082531,2011,1,1,4,1,999,0
11185,2011082531,2011,2,6,12,1,999,0
11186,2011082532,2011,1,2,29,1,999,0
11187,2011082532,2011,2,,,,,0
11188,2011082532,2011,3,1,15,6,0,0
11189,2011082533,2011,1,1,4,1,999,0
11190,2011082533,2011,2,20,,1,999,0
11191,2011082533,2011,3,6,15,6,0,0
11192,2011082534,2011,1,1,4,1,999,0
11193,2011082534,2011,2,1,4,1,999,0
11194,2011082535,2011,1,20,,1,999,0
11195,2011082535,2011,2,1,12,1,999,0
11196,2011082536,2011,1,1,4,4,999,0
11197,2011082536,2011,2,1,4,3,0,0
11198,2011082537,2011,1,1,15,12,15,0
11199,2011082537,2011,2,1,12,1,23,0
11200,2011082538,2011,1,1,6,1,999,0
11201,2011082538,2011,2,6,15,3,0,0
11202,2011082539,2011,1,7,41,15,999,0
11203,2011082539,2011,2,1,4,1,999,0
11204,2011082540,2011,1,1,4,1,999,0
11205,2011082540,2011,2,1,4,1,999,0
11206,2011082541,2011,1,20,,1,999,0
11207,2011082541,2011,2,6,15,1,25,0
11208,2011082542,2011,1,1,9,1,999,0
11209,2011082542,2011,2,,,,,0
11210,2011082543,2011,1,6,15,1,999,0
11211,2011082544,2011,1,1,15,1,15,0
11212,2011082544,2011,2,20,,15,999,0
11213,2011082546,2011,1,2,28,1,999,0
11214,2011082546,2011,2,,,,,0
11215,2011082547,2011,1,1,2,1,999,0
11216,2011082547,2011,2,1,4,1,999,0
11217,2011082548,2011,1,1,4,1,25,0
11218,2011082548,2011,2,,,,,0
11219,2011082549,2011,1,6,15,1,999,0
11220,2011082549,2011,2,1,4,1,999,0
11221,2011082550,2011,1,1,2,1,25,0
11222,2011082550,2011,2,1,4,12,999,0
11223,2011082552,2011,1,1,4,1,999,0
11224,2011082552,2011,2,1,4,3,0,0
11225,2011082552,2011,3,7,12,3,0,0
11226,2011082553,2011,1,1,4,1,999,0
11227,2011082553,2011,2,4,51,3,0,0
11228,2011082554,2011,1,7,12,1,999,0
11229,2011082554,2011,2,1,4,12,999,0
11230,2011082554,2011,3,7,12,3,0,0
