OBJECTID,CRN,CRASH_YEAR,LANE_COUNT,SPEED_LIMIT,ACCESS_CTRL,RDWY_ORIENT
21849,2012034606,2012,2,25,,N
21850,2012034613,2012,3,35,3,E
21851,2012034617,2012,2,25,3,E
21852,2012034617,2012,2,25,3,W
21853,2012034617,2012,2,35,3,B
21854,2012034618,2012,2,25,3,W
21855,2012034618,2012,2,25,,N
21856,2012034619,2012,1,,,S
21857,2012034619,2012,1,15,,E
21858,2012034630,2012,2,40,3,N
21859,2012034630,2012,2,40,3,S
21860,2012034630,2012,3,35,2,E
21861,2012034630,2012,3,35,3,W
21862,2012034632,2012,1,,,W
21863,2012034632,2012,1,,,S
21864,2012034633,2012,3,30,3,N
21865,2012034633,2012,3,30,3,S
21866,2012034633,2012,2,25,,W
21867,2012034657,2012,1,,,N
21868,2012034657,2012,2,,,W
21869,2012034661,2012,3,25,3,N
21870,2012034661,2012,2,25,3,S
21871,2012034661,2012,2,25,,W
21872,2012034663,2012,1,25,,W
21873,2012034663,2012,1,25,,S
21874,2012034664,2012,2,,,E
21875,2012034664,2012,2,,,S
21876,2012034665,2012,2,30,3,W
21877,2012034672,2012,2,45,3,W
21878,2012034672,2012,1,,,S
21879,2012034679,2012,2,25,3,E
21880,2012034679,2012,2,,,N
21881,2012034680,2012,2,,,W
21882,2012034681,2012,2,35,3,N
21883,2012034681,2012,2,35,3,S
21884,2012034681,2012,2,25,3,E
21885,2012034681,2012,2,25,,E
21886,2012034682,2012,1,40,3,W
21887,2012034683,2012,3,45,3,N
21888,2012034683,2012,3,40,3,S
21889,2012034683,2012,2,,,W
21890,2012034684,2012,2,30,3,S
21891,2012034685,2012,2,35,3,E
21892,2012034685,2012,2,,,S
21893,2012034686,2012,2,30,3,N
21894,2012034686,2012,2,35,3,S
21895,2012034686,2012,2,,,W
21896,2012034687,2012,2,35,,N
21897,2012034687,2012,1,35,,W
21898,2012034688,2012,2,,,W
21899,2012034689,2012,3,35,,S
21900,2012034690,2012,2,,,E
21901,2012034690,2012,2,,,N
21902,2012034692,2012,1,,,N
21903,2012034692,2012,2,,,W
21904,2012034693,2012,2,25,,W
21905,2012034693,2012,2,25,,N
21906,2012034694,2012,2,35,3,N
21907,2012034694,2012,2,35,3,S
21908,2012034694,2012,2,,,E
21909,2012034695,2012,2,35,3,U
21910,2012034696,2012,2,,,E
21911,2012034697,2012,2,35,3,N
21912,2012034698,2012,4,25,3,E
21913,2012034698,2012,2,25,3,N
21914,2012034698,2012,2,20,3,E
21915,2012034699,2012,2,25,3,E
21916,2012034699,2012,1,,,S
21917,2012034700,2012,2,25,,W
21918,2012034701,2012,2,35,3,N
21919,2012034702,2012,2,30,3,S
21920,2012034703,2012,2,35,3,N
21921,2012034704,2012,2,30,3,U
21922,2012034704,2012,2,,,S
21923,2012034705,2012,1,25,,S
21924,2012034705,2012,2,35,,W
21925,2012034706,2012,3,35,3,N
21926,2012034708,2012,2,30,3,N
21927,2012034709,2012,2,25,,W
21928,2012034710,2012,2,,,S
21929,2012034711,2012,2,35,3,E
21930,2012034711,2012,2,35,3,W
21931,2012034711,2012,1,,1,S
21932,2012034712,2012,2,30,3,N
21933,2012034712,2012,2,30,3,S
21934,2012034712,2012,2,,,E
21935,2012034713,2012,2,35,,W
21936,2012034714,2012,2,,,E
21937,2012034714,2012,1,,,S
21938,2012034715,2012,3,40,3,N
21939,2012034715,2012,2,,,S
21940,2012034716,2012,2,25,3,S
21941,2012034716,2012,1,,,W
21942,2012034717,2012,3,40,3,N
21943,2012034718,2012,3,40,3,N
21944,2012034719,2012,3,45,3,N
21945,2012034719,2012,2,35,3,W
21946,2012034720,2012,3,45,3,S
21947,2012034721,2012,3,45,3,S
21948,2012034722,2012,3,40,3,N
21949,2012034722,2012,1,20,,W
21950,2012034723,2012,2,25,3,B
21951,2012034724,2012,3,40,3,N
21952,2012034724,2012,2,,,W
21953,2012034725,2012,2,30,3,E
21954,2012034725,2012,1,25,3,W
21955,2012034725,2012,1,35,3,N
21956,2012034725,2012,1,35,3,S
21957,2012034726,2012,2,35,3,N
21958,2012034727,2012,2,,,S
21959,2012034728,2012,3,25,3,E
21960,2012034728,2012,3,25,3,S
21961,2012034729,2012,3,30,3,N
21962,2012034729,2012,3,25,3,S
21963,2012034729,2012,2,,,N
21964,2012034730,2012,2,30,3,N
21965,2012034730,2012,2,30,,S
21966,2012034732,2012,3,45,3,S
21967,2012034732,2012,2,,,W
21968,2012034733,2012,2,25,3,N
21969,2012034734,2012,2,30,3,N
21970,2012034734,2012,2,30,3,S
21971,2012034734,2012,2,25,3,E
21972,2012034736,2012,2,30,3,E
21973,2012034737,2012,2,25,3,W
21974,2012034738,2012,2,30,3,E
21975,2012034739,2012,2,30,3,N
21976,2012034740,2012,2,25,,N
21977,2012034740,2012,1,25,,E
21978,2012034741,2012,2,30,3,S
21979,2012034742,2012,2,30,3,E
21980,2012034742,2012,1,,,S
21981,2012034743,2012,2,25,3,S
21982,2012034744,2012,2,25,3,E
21983,2012034744,2012,1,,,N
21984,2012034745,2012,2,25,,S
21985,2012034745,2012,2,25,,E
21986,2012034746,2012,1,25,,N
21987,2012034747,2012,2,30,3,S
21988,2012034748,2012,2,35,3,N
21989,2012034748,2012,2,35,3,S
21990,2012034748,2012,2,,,E
21991,2012034749,2012,2,25,3,N
21992,2012034749,2012,2,30,3,S
21993,2012034749,2012,2,,,S
21994,2012034750,2012,2,25,3,W
21995,2012034750,2012,4,,1,W
21996,2012034750,2012,6,35,,N
21997,2012034750,2012,1,35,1,N
21998,2012034753,2012,2,25,,E
21999,2012034754,2012,2,35,,S
22000,2012034755,2012,1,,,N
32001,2012098258,2012,3,40,3,N
32002,2012098258,2012,2,35,3,E
32003,2012098258,2012,2,35,3,W
32004,2012098259,2012,2,,,N
32005,2012098259,2012,4,,,E
32006,2012098260,2012,2,,,S
32007,2012098260,2012,4,,,W
32008,2012098261,2012,2,,,S
32009,2012098262,2012,1,35,,S
32010,2012098263,2012,4,35,3,S
32011,2012098263,2012,2,,,E
32012,2012098264,2012,2,,,E
32013,2012098264,2012,4,25,,S
32014,2012098265,2012,1,25,,W
32015,2012098265,2012,4,25,,S
32016,2012098266,2012,1,25,,S
32017,2012098267,2012,2,,,E
32018,2012098267,2012,1,25,,S
32019,2012098268,2012,2,,,W
32020,2012098269,2012,2,25,,W
32021,2012098269,2012,2,25,,N
32022,2012098270,2012,2,,,E
32023,2012098271,2012,3,25,3,S
32024,2012098272,2012,2,,,W
32025,2012098272,2012,2,,,S
32026,2012098273,2012,2,25,,W
32027,2012098274,2012,3,25,3,S
32028,2012098274,2012,4,35,3,W
32029,2012098275,2012,2,25,3,E
32030,2012098275,2012,2,25,,N
32031,2012098276,2012,2,,,E
32032,2012098276,2012,2,,,N
32033,2012098277,2012,2,25,,N
32034,2012098279,2012,2,25,3,E
32035,2012098280,2012,2,35,,S
32036,2012098280,2012,2,25,,W
32037,2012098281,2012,2,25,3,E
32038,2012098281,2012,2,25,3,W
32039,2012098281,2012,2,25,,S
32040,2012098282,2012,2,,,W
32041,2012098282,2012,2,25,,S
32042,2012098284,2012,2,35,,S
32043,2012098285,2012,2,,,W
32044,2012098285,2012,2,25,,S
32045,2012098286,2012,2,,,E
32046,2012098286,2012,2,,,N
32047,2012098287,2012,1,,,N
32048,2012098288,2012,2,25,,W
32049,2012098288,2012,2,25,,S
32050,2012098289,2012,2,30,3,S
32051,2012098289,2012,4,30,,E
32052,2012098290,2012,2,30,3,E
32053,2012098290,2012,2,30,3,W
32054,2012098290,2012,2,,,S
32055,2012098291,2012,2,25,3,E
32056,2012098291,2012,2,25,3,W
32057,2012098291,2012,2,,,N
32058,2012098292,2012,3,30,3,E
32059,2012098292,2012,4,30,3,W
32060,2012098292,2012,2,25,3,S
32061,2012098293,2012,2,25,3,N
32062,2012098293,2012,1,25,,E
32063,2012098294,2012,2,30,3,E
32064,2012098294,2012,2,25,3,W
32065,2012098294,2012,2,25,,N
32066,2012098295,2012,2,35,3,W
32067,2012098295,2012,2,,,N
32068,2012098296,2012,2,,,N
32069,2012098297,2012,2,,,E
32070,2012098297,2012,2,,,S
32071,2012098298,2012,1,,1,N
32072,2012098298,2012,2,,,N
32073,2012098299,2012,2,35,3,N
32074,2012098299,2012,2,35,3,S
32075,2012098299,2012,2,25,,E
32076,2012098300,2012,2,,,N
32077,2012098301,2012,2,30,3,N
32078,2012098301,2012,2,30,3,S
32079,2012098301,2012,2,,,E
32080,2012098302,2012,2,25,,W
32081,2012098302,2012,2,25,,N
32082,2012098303,2012,2,25,,W
32083,2012098303,2012,2,25,,S
32084,2012098304,2012,2,30,3,E
32085,2012098304,2012,2,30,3,W
32086,2012098304,2012,1,25,,N
32087,2012098305,2012,1,,,E
32088,2012098306,2012,3,35,3,S
32089,2012098307,2012,2,25,3,B
32090,2012098307,2012,2,,,E
32091,2012098308,2012,2,,,E
32092,2012098308,2012,2,25,,N
32093,2012098309,2012,2,,,E
32094,2012098309,2012,2,,,S
32095,2012098310,2012,2,,,N
32096,2012098311,2012,1,30,3,N
32097,2012098312,2012,2,,,S
32098,2012098312,2012,2,,,E
32099,2012098313,2012,2,30,3,N
32100,2012098313,2012,2,30,3,S
32101,2012098313,2012,2,30,3,E
32102,2012098313,2012,2,30,3,W
32103,2012098314,2012,1,,,N
32104,2012098315,2012,2,,,E
32105,2012098315,2012,2,,,N
32106,2012098316,2012,2,30,3,E
32107,2012098317,2012,2,25,3,S
32108,2012098318,2012,2,30,3,N
32109,2012098318,2012,2,30,3,S
32110,2012098318,2012,2,,,E
32111,2012098319,2012,1,25,,N
32112,2012098320,2012,2,30,3,E
32113,2012098321,2012,2,35,3,E
32114,2012098322,2012,2,30,3,E
32115,2012098322,2012,2,30,3,W
32116,2012098322,2012,2,25,,N
32117,2012098323,2012,2,,,W
32118,2012098323,2012,2,25,,S
32119,2012098324,2012,2,,,W
32120,2012098324,2012,2,,,S
32121,2012098326,2012,2,,,W
32122,2012098326,2012,2,,,S
32123,2012098327,2012,2,,,W
32124,2012098327,2012,2,,,N
32125,2012098328,2012,1,15,,S
32126,2012098329,2012,1,25,,S
32127,2012098329,2012,1,25,,E
32128,2012098330,2012,2,30,,N
32129,2012098331,2012,2,25,,W
32130,2012098332,2012,2,25,3,E
32131,2012098332,2012,2,,,E
32132,2012098333,2012,2,35,3,N
32133,2012098335,2012,2,25,,E
32134,2012098335,2012,2,25,,N
32135,2012098336,2012,2,35,3,N
32136,2012098336,2012,2,35,3,S
32137,2012098336,2012,2,,,E
32138,2012098336,2012,4,,,S
32139,2012098337,2012,2,35,3,E
32140,2012098337,2012,2,35,3,W
32141,2012098337,2012,2,,,S
32142,2012098338,2012,1,35,,S
32143,2012098339,2012,2,35,3,S
32144,2012098340,2012,2,,,W
32145,2012098341,2012,2,25,,W
32146,2012098341,2012,2,25,,S
32147,2012098342,2012,3,40,3,E
32148,2012098342,2012,3,30,3,W
32149,2012098342,2012,2,,,S
32150,2012098343,2012,2,25,,W
32151,2012098344,2012,2,30,3,N
32152,2012098345,2012,2,30,3,N
32153,2012098346,2012,3,35,3,N
32154,2012098346,2012,2,35,3,S
32155,2012098346,2012,1,30,,W
32156,2012098347,2012,2,25,3,W
32157,2012098348,2012,2,,,E
32158,2012098348,2012,2,,,S
32159,2012098349,2012,2,25,,N
32160,2012098349,2012,2,25,,W
32161,2012098350,2012,2,,,W
32162,2012098350,2012,2,25,,S
32163,2012098351,2012,1,25,,S
32164,2012098351,2012,1,25,,S
32165,2012098352,2012,2,45,3,E
32166,2012098352,2012,2,45,3,W
32167,2012098352,2012,2,25,,S
32168,2012098353,2012,2,,,N
32169,2012098356,2012,2,,,N
32170,2012098357,2012,2,25,,N
32171,2012098358,2012,2,35,3,N
32172,2012098358,2012,2,35,3,S
32173,2012098358,2012,4,35,,N
32174,2012098359,2012,2,25,,W
32175,2012098359,2012,2,25,,N
32176,2012098361,2012,1,25,,E
32177,2012098362,2012,2,30,3,N
32178,2012098362,2012,2,30,3,S
32179,2012098362,2012,2,,,W
32180,2012098363,2012,2,25,,N
32181,2012098364,2012,2,,,S
32182,2012098364,2012,2,,,W
32183,2012098366,2012,2,30,3,E
32184,2012098366,2012,1,30,3,W
32185,2012098366,2012,1,25,,S
32186,2012098367,2012,2,50,1,S
32187,2012098368,2012,3,40,3,S
32188,2012098368,2012,2,,,E
32189,2012098369,2012,2,25,3,N
32190,2012098370,2012,2,,,W
32191,2012098370,2012,1,25,,N
32192,2012098372,2012,2,25,,S
32193,2012098373,2012,2,30,3,N
32194,2012098373,2012,2,30,3,S
32195,2012098373,2012,2,,,E
32196,2012098374,2012,2,30,3,E
32197,2012098374,2012,2,30,3,W
32198,2012098374,2012,2,30,3,N
32199,2012098374,2012,2,30,3,S
32200,2012098374,2012,2,35,,W
32201,2012098375,2012,2,30,3,N
32202,2012098375,2012,2,30,3,S
32203,2012098375,2012,2,,,W
32204,2012098376,2012,3,50,1,S
32205,2012098378,2012,2,,,N
32206,2012098379,2012,3,50,1,N
32207,2012098380,2012,3,35,3,N
32208,2012098380,2012,3,30,3,S
32209,2012098380,2012,4,,,S
32210,2012098381,2012,1,25,,E
32211,2012098382,2012,2,25,3,N
32212,2012098382,2012,2,25,,E
32213,2012098384,2012,2,,,W
32214,2012098384,2012,2,,,N
32215,2012098385,2012,2,35,3,E
32216,2012098385,2012,2,35,3,W
32217,2012098385,2012,2,,,S
32218,2012098386,2012,2,,,E
32219,2012098386,2012,2,,,N
32220,2012098387,2012,2,,,W
32221,2012098387,2012,2,,,N
32222,2012098388,2012,2,25,3,E
32223,2012098388,2012,2,25,3,W
32224,2012098388,2012,2,35,3,B
32225,2012098389,2012,1,25,,N
32226,2012098389,2012,2,25,,W
32227,2012098391,2012,2,50,1,N
32228,2012098392,2012,2,35,3,N
32229,2012098393,2012,2,35,,S
32230,2012098394,2012,1,,1,N
32231,2012098395,2012,2,25,3,E
32232,2012098395,2012,2,25,,S
32233,2012098398,2012,2,25,,W
32234,2012098399,2012,1,25,,E
32235,2012098400,2012,2,30,3,W
32236,2012098400,2012,2,,,N
32237,2012098401,2012,2,30,3,W
32238,2012098402,2012,2,15,,S
32239,2012098403,2012,2,,,N
32240,2012098403,2012,2,25,,E
32241,2012098404,2012,4,30,3,E
32242,2012098404,2012,4,30,3,W
32243,2012098404,2012,2,25,3,E
32244,2012098404,2012,2,25,3,W
32245,2012098405,2012,1,,1,W
32246,2012098405,2012,4,25,,W
32247,2012098405,2012,2,25,,N
32248,2012098406,2012,3,35,3,N
32249,2012098406,2012,3,30,3,S
32250,2012098406,2012,2,25,3,E
32251,2012098406,2012,2,25,3,W
32252,2012098407,2012,2,35,3,N
32253,2012098407,2012,2,35,3,S
32254,2012098408,2012,2,,,N
32255,2012098408,2012,2,25,,E
32256,2012098409,2012,2,25,,N
32257,2012098410,2012,2,25,3,B
32258,2012098410,2012,2,25,,W
32259,2012098411,2012,1,25,3,E
32260,2012098411,2012,2,,,N
32261,2012098412,2012,1,25,,S
32262,2012098412,2012,1,25,,W
32263,2012098413,2012,2,,,E
32264,2012098414,2012,1,25,,S
32265,2012098414,2012,1,25,,W
32266,2012098415,2012,2,,,W
32267,2012098415,2012,2,25,,S
32268,2012098416,2012,2,,,N
32269,2012098416,2012,2,25,,E
32270,2012098417,2012,2,30,3,E
32271,2012098417,2012,2,30,3,W
32272,2012098417,2012,2,40,3,N
32273,2012098417,2012,2,40,3,S
32274,2012098417,2012,4,25,,S
32275,2012098418,2012,2,35,,E
32276,2012098419,2012,1,25,,N
32277,2012098419,2012,1,25,,W
32278,2012098420,2012,1,,,S
32279,2012098420,2012,2,,,E
32280,2012098422,2012,1,25,3,N
32281,2012098422,2012,1,25,3,S
32282,2012098422,2012,2,,3,W
32283,2012098422,2012,1,,1,E
32284,2012098423,2012,2,35,3,N
32285,2012098423,2012,2,35,3,S
32286,2012098423,2012,2,,,W
32287,2012098424,2012,3,35,3,E
32288,2012098424,2012,2,,,N
32289,2012098425,2012,2,,,W
32290,2012098425,2012,2,,,N
32291,2012098426,2012,2,40,3,E
32292,2012098426,2012,2,40,3,W
32293,2012098426,2012,1,,1,S
32294,2012098427,2012,2,25,3,W
32295,2012098428,2012,2,30,3,N
32296,2012098429,2012,1,15,,N
32297,2012098430,2012,2,30,3,N
32298,2012098430,2012,2,30,3,S
32299,2012098430,2012,2,25,3,E
32300,2012098431,2012,2,25,,W
32301,2012098432,2012,2,25,,U
32302,2012098432,2012,3,55,,U
32303,2012098433,2012,1,25,,W
32304,2012098434,2012,3,35,3,E
32305,2012098434,2012,2,35,,N
32306,2012098435,2012,2,35,3,S
32307,2012098436,2012,2,,,E
32308,2012098437,2012,2,,,W
32309,2012098437,2012,2,,,S
32310,2012098438,2012,2,35,3,W
32311,2012098438,2012,2,,,N
32312,2012098439,2012,2,35,,N
32313,2012098440,2012,3,40,3,N
32314,2012098441,2012,2,,,S
32315,2012098441,2012,2,,,E
32316,2012098442,2012,2,,,N
32317,2012098442,2012,2,,,W
32318,2012098443,2012,1,35,,N
32319,2012098443,2012,2,35,,W
32320,2012098444,2012,2,25,,W
32321,2012098444,2012,2,25,,S
32322,2012098445,2012,2,,,W
32323,2012098445,2012,2,,,N
32324,2012098446,2012,2,,,W
32325,2012098446,2012,2,,,S
32326,2012098447,2012,2,25,,N
32327,2012098447,2012,2,25,,E
32328,2012098448,2012,2,30,3,N
32329,2012098449,2012,3,40,3,N
32330,2012098449,2012,2,,,W
32331,2012098450,2012,3,40,3,S
32332,2012098450,2012,2,,,E
32333,2012098453,2012,2,35,3,N
32334,2012098454,2012,2,30,3,N
32335,2012098455,2012,2,,,S
32336,2012098456,2012,2,,,S
32337,2012098456,2012,2,,,W
32338,2012098457,2012,1,25,,E
32339,2012098458,2012,2,,,S
32340,2012098458,2012,2,,,E
32341,2012098459,2012,3,25,3,E
32342,2012098459,2012,3,25,3,S
32343,2012098460,2012,2,25,3,E
32344,2012098460,2012,2,,,N
32345,2012098461,2012,1,25,3,S
32346,2012098461,2012,2,,,E
32347,2012098462,2012,2,35,3,S
32348,2012098463,2012,3,40,3,N
32349,2012098464,2012,3,40,3,N
32350,2012098464,2012,2,30,3,E
32351,2012098464,2012,2,30,3,W
32352,2012098465,2012,3,40,3,N
32353,2012098466,2012,3,40,3,S
32354,2012098467,2012,3,40,3,N
32355,2012098468,2012,1,50,1,S
32356,2012098469,2012,1,50,1,S
32357,2012098470,2012,2,40,3,N
32358,2012098471,2012,3,45,3,S
32359,2012098471,2012,2,30,,N
32360,2012098472,2012,4,25,3,B
32361,2012098472,2012,2,25,,S
32362,2012098473,2012,3,35,3,W
32363,2012098473,2012,2,,,S
32364,2012098475,2012,2,,,S
32365,2012098475,2012,2,,,W
32366,2012098476,2012,2,30,,E
32367,2012098476,2012,2,25,,N
32368,2012098477,2012,2,30,3,E
32369,2012098477,2012,2,,,S
32370,2012098478,2012,2,30,3,E
32371,2012098478,2012,2,,,S
32372,2012098479,2012,2,25,,N
32373,2012098480,2012,4,35,3,S
32374,2012098480,2012,1,,,E
32375,2012098481,2012,2,25,,N
32376,2012098482,2012,2,25,3,W
32377,2012098483,2012,2,30,3,E
32378,2012098483,2012,2,30,3,W
32379,2012098483,2012,1,25,,S
32380,2012098484,2012,2,30,3,N
32381,2012098484,2012,2,25,,W
32382,2012098484,2012,2,25,,W
32383,2012098485,2012,1,15,,N
32384,2012098485,2012,1,15,,W
32385,2012098486,2012,2,,,E
32386,2012098486,2012,2,25,,N
32387,2012098487,2012,2,,,S
32388,2012098487,2012,2,35,,S
32389,2012098488,2012,3,45,3,S
32390,2012098488,2012,2,,,W
32391,2012098489,2012,2,35,,E
32392,2012098490,2012,2,25,,W
32393,2012098491,2012,2,,,E
32394,2012098492,2012,1,35,3,N
32395,2012098492,2012,1,35,3,S
32396,2012098492,2012,2,,,E
32397,2012098493,2012,2,35,3,N
32398,2012098495,2012,3,45,3,S
32399,2012098495,2012,2,,,E
32400,2012098496,2012,2,35,,N
32401,2012098497,2012,1,,1,W
32402,2012098499,2012,2,,,S
32403,2012098499,2012,2,,,W
32404,2012098500,2012,2,,,S
32405,2012098500,2012,2,,,E
32406,2012098501,2012,2,25,3,N
32407,2012098502,2012,3,25,3,S
32408,2012098502,2012,1,25,,E
32409,2012098504,2012,2,30,3,N
32410,2012098505,2012,2,,,E
32411,2012098505,2012,2,,,S
32412,2012098506,2012,2,25,3,E
32413,2012098508,2012,2,,,E
32414,2012098508,2012,2,,,S
32415,2012098509,2012,2,,,E
32416,2012098509,2012,2,,,N
32417,2012098510,2012,2,25,3,N
32418,2012098510,2012,2,25,3,S
32419,2012098510,2012,2,,,E
32420,2012098511,2012,2,,,S
32421,2012098511,2012,2,,,W
32422,2012098512,2012,2,25,,S
32423,2012098513,2012,2,30,3,E
32424,2012098514,2012,2,,,E
32425,2012098514,2012,2,,,N
32426,2012098515,2012,2,,,E
32427,2012098516,2012,1,,,N
32428,2012098517,2012,2,30,3,S
32429,2012098518,2012,2,,,E
32430,2012098518,2012,2,,,N
32431,2012098519,2012,2,35,3,E
32432,2012098519,2012,2,,,S
32433,2012098519,2012,2,,,S
32434,2012098520,2012,2,35,3,E
32435,2012098520,2012,2,35,3,W
32436,2012098521,2012,2,25,,N
32437,2012098523,2012,2,30,3,S
32438,2012098524,2012,2,30,3,N
32439,2012098526,2012,1,25,,N
32440,2012098526,2012,1,25,,W
32441,2012098527,2012,2,30,3,N
32442,2012098527,2012,2,30,3,S
32443,2012098527,2012,2,,,N
32444,2012098528,2012,1,25,,W
32445,2012098528,2012,2,25,,S
32446,2012098529,2012,3,40,3,S
32447,2012098529,2012,2,25,,E
32448,2012098530,2012,3,40,3,N
32449,2012098530,2012,2,35,3,E
32450,2012098530,2012,2,35,3,W
32451,2012098531,2012,2,35,3,N
32452,2012098531,2012,2,,,N
32453,2012098533,2012,2,25,3,N
32454,2012098534,2012,3,40,3,S
32455,2012098534,2012,2,25,,E
32456,2012098535,2012,3,40,3,N
32457,2012098535,2012,2,25,,E
32458,2012098535,2012,2,,,E
32459,2012098536,2012,3,40,3,S
32460,2012098536,2012,3,25,,E
32461,2012098537,2012,2,25,,E
32462,2012098537,2012,2,25,,S
32463,2012098538,2012,2,25,3,E
32464,2012098539,2012,1,25,,E
32465,2012098540,2012,2,30,3,N
32466,2012098540,2012,2,30,3,S
32467,2012098540,2012,2,,,W
32468,2012098541,2012,2,30,3,N
32469,2012098541,2012,2,30,3,S
32470,2012098541,2012,2,30,3,E
32471,2012098541,2012,2,30,3,W
32472,2012098542,2012,2,30,3,N
32473,2012098542,2012,2,30,3,S
32474,2012098542,2012,1,25,,E
32475,2012098542,2012,4,30,,N
32476,2012098543,2012,1,25,,N
32477,2012098543,2012,2,25,,W
32478,2012098545,2012,2,30,3,E
32479,2012098546,2012,2,35,3,N
32480,2012098548,2012,3,25,3,N
32481,2012098548,2012,2,25,3,S
32482,2012098548,2012,2,,,W
32483,2012098549,2012,3,40,3,S
32484,2012098549,2012,4,15,,W
32485,2012098550,2012,1,15,,E
32486,2012098550,2012,2,15,,N
32487,2012098648,2012,4,55,1,N
32488,2012098649,2012,2,50,1,E
32489,2012098650,2012,2,50,1,E
32490,2012098652,2012,4,55,1,S
32491,2012098653,2012,3,50,1,E
32492,2012098654,2012,2,50,1,E
32493,2012098654,2012,1,,1,E
32494,2012098658,2012,4,50,1,E
32495,2012098659,2012,4,55,1,S
32496,2012098660,2012,3,55,1,S
32497,2012098939,2012,2,30,3,N
32498,2012098939,2012,2,30,3,S
32499,2012098939,2012,4,,,E
32500,2012098939,2012,4,,,E
32501,2012098940,2012,2,50,3,W
32502,2012098943,2012,2,25,,W
32503,2012098944,2012,2,25,3,E
32504,2012098944,2012,2,,,N
32505,2012098946,2012,3,35,3,W
32506,2012098947,2012,2,,,W
32507,2012098947,2012,2,,,N
32508,2012098948,2012,1,25,,N
32509,2012098950,2012,2,25,3,W
32510,2012098950,2012,2,,,S
32511,2012098950,2012,2,,,S
32512,2012098951,2012,2,25,,W
32513,2012098951,2012,2,35,,S
32514,2012098952,2012,2,35,,N
32515,2012098952,2012,2,35,,N
32516,2012098953,2012,2,35,3,S
32517,2012098954,2012,2,25,,N
32518,2012098955,2012,2,30,3,N
32519,2012098956,2012,1,30,3,W
32520,2012098957,2012,2,30,3,N
32521,2012098957,2012,2,30,3,S
32522,2012098957,2012,2,25,,E
32523,2012098960,2012,3,30,3,S
32524,2012098961,2012,1,,,S
32525,2012098961,2012,2,,,W
32526,2012098963,2012,2,30,3,N
32527,2012098963,2012,2,30,3,S
32528,2012098963,2012,4,35,,N
32529,2012098963,2012,5,35,,E
32530,2012098964,2012,2,30,3,N
32531,2012098964,2012,2,30,3,S
32532,2012098964,2012,2,25,,S
32533,2012098964,2012,4,35,,E
32534,2012098965,2012,2,,,E
32535,2012098966,2012,2,25,,N
32536,2012098967,2012,2,25,3,B
32537,2012098967,2012,1,25,,S
32538,2012098968,2012,2,,,U
32539,2012098969,2012,1,25,,S
32540,2012098970,2012,2,,,W
32541,2012098971,2012,1,30,3,E
32542,2012098971,2012,1,30,3,W
32543,2012098971,2012,1,25,,N
32544,2012098972,2012,2,35,3,S
32545,2012098972,2012,1,35,,W
32546,2012098973,2012,2,25,,N
32547,2012098973,2012,2,25,,E
32548,2012098974,2012,2,35,,N
32549,2012098974,2012,2,25,,E
32550,2012098975,2012,2,30,,E
32551,2012098975,2012,2,30,,S
32552,2012098976,2012,2,35,3,S
32553,2012098976,2012,2,30,,E
32554,2012098977,2012,2,25,3,B
32555,2012098977,2012,2,30,,N
32556,2012098978,2012,2,25,3,E
32557,2012098978,2012,2,25,,S
32558,2012098979,2012,2,25,3,E
32559,2012098979,2012,2,25,3,W
32560,2012098979,2012,3,35,3,S
32561,2012098981,2012,2,,,S
32562,2012098981,2012,2,,,W
32563,2012098982,2012,2,30,3,E
32564,2012098982,2012,2,30,3,W
32565,2012098982,2012,1,30,,S
32566,2012098983,2012,1,25,3,E
32567,2012098983,2012,1,25,,N
32568,2012098984,2012,2,35,3,N
32569,2012098984,2012,2,30,3,S
32570,2012098984,2012,2,,,N
32571,2012098984,2012,2,,,W
32572,2012098986,2012,2,30,,N
32573,2012098987,2012,1,25,,E
32574,2012098988,2012,2,,,S
32575,2012098988,2012,2,25,,E
32576,2012098989,2012,2,25,,W
32577,2012098989,2012,2,25,,S
32578,2012098990,2012,1,25,3,N
32579,2012098991,2012,2,25,3,N
32580,2012098991,2012,2,,,W
32581,2012098992,2012,2,30,3,E
32582,2012098992,2012,2,30,3,W
32583,2012098992,2012,2,,,S
32584,2012098993,2012,2,30,3,S
32585,2012098994,2012,2,,,S
32586,2012098994,2012,1,,,W
32587,2012098995,2012,2,25,,N
32588,2012098995,2012,2,25,,W
